MUNICIPIO,Y,X,W1,W2,N
Miguel Pereira,0.476,0,0,0,19
Iguape,0.501,0.1578947368,0.2,0.1111111111,19
Imbé,0.49,0.2105263158,0.1875,0.3333333333,19
Teixeira de Freitas,0.492,0.0526315789,0.0833333333,0,19
Concórdia,0.492,0.0526315789,0,0.1,19
Cristalina,0.515,0.1052631579,0.1818181818,0,19
Picos,0.478,0.0526315789,0.0714285714,0,19
Canguçu,0.504,0,0,0,19
Boituva,0.503,0.0526315789,0.0714285714,0,19
Cachoeiras de Macacu,0.499,0,0,0,19
Cruzeiro do Sul,0.5,0.0526315789,0,0.1428571429,19
Bayeux,0.479,0.0526315789,0,0.1428571429,19
São Mateus do Sul,0.504,0.2105263158,0.2,0.2222222222,19
Boa Viagem,0.502,0.0526315789,0,0.1428571429,19
Dom Pedrito,0.491,0.1578947368,0.1818181818,0.125,19
Medianeira,0.492,0.0526315789,0,0.2,19
Macau,0.49,0.1111111111,0.1666666667,0,18
Olímpia,0.494,0.0555555556,0.0769230769,0,18
Adamantina,0.485,0.0555555556,0.1111111111,0,18
Nova Serrana,0.517,0.1666666667,0.2142857143,0,18
Barra Velha,0.496,0.1111111111,0,0.25,18
Laranjeiras,0.488,0.0555555556,0.0833333333,0,18
Ubá,0.495,0.1111111111,0.1,0.125,18
Vitória de Santo Antão,0.48,0.0555555556,0,0.1428571429,18
São Roque,0.492,0.1666666667,0.1538461538,0.2,18
São Luiz Gonzaga,0.487,0.1111111111,0,0.2222222222,18
Panamá,0.511,0.1111111111,0.1111111111,0.1111111111,18
Frederico Westphalen,0.49,0.0555555556,0,0.1,18
Paulo Afonso,0.479,0.0555555556,0.0769230769,0,18
Tangará da Serra,0.503,0.0555555556,0.0833333333,0,18
Seropédica,0.492,0.1666666667,0.3333333333,0.0833333333,18
Timbó,0.496,0.1111111111,0,0.2222222222,18
Ariquemes,0.504,0,0,0,18
Xanxerê,0.489,0.0555555556,0,0.1111111111,18
Serra Negra do Norte,0.502,0.1111111111,0.1,0.125,18
Camboriú,0.5,0.1111111111,0.125,0.1,18
Pompéia,0.491,0.1666666667,0.2222222222,0.1111111111,18
Lençóis Paulista,0.497,0,0,0,18
Candelária,0.489,0.1666666667,0.0769230769,0.4,18
Araguari,0.493,0.0555555556,0,0.1428571429,18
Serra Talhada,0.477,0.0555555556,0.0833333333,0,18
Jaboticabal,0.486,0,0,0,18
Ilha Solteira,0.487,0.1764705882,0,0.25,17
Monte Carmelo,0.504,0.1764705882,0.1666666667,0.2,17
Esmeraldas,0.502,0.1176470588,0.25,0,17
Três Passos,0.49,0.1176470588,0,0.1666666667,17
Boa Esperança,0.5,0.0588235294,0.125,0,17
Lucas do Rio Verde,0.527,0.1176470588,0,0.2222222222,17
Mairiporã,0.506,0.1764705882,0.1666666667,0.2,17
Pomerode,0.501,0.1764705882,0,0.3,17
Butiá,0.492,0.0588235294,0.1,0,17
Fernandópolis,0.487,0.1764705882,0.1818181818,0.1666666667,17
Guará,0.498,0.0588235294,0,0.1666666667,17
Paracatu,0.501,0.0588235294,0.1,0,17
Campo Belo,0.488,0.1176470588,0.1428571429,0.1,17
Xangri-lá,0.499,0.1176470588,0.0714285714,0.3333333333,17
São Gonçalo do Amarante,0.493,0.1176470588,0.1538461538,0,17
Tijucas,0.501,0.0588235294,0.0769230769,0,17
Não-Me-Toque,0.493,0.0588235294,0,0.125,17
Matão,0.495,0.1176470588,0.125,0.1111111111,17
Guaporé,0.488,0,0,0,17
Belo Jardim,0.48,0.0588235294,0,0.2,17
Andradina,0.491,0.0588235294,0,0.0909090909,17
Alagoinhas,0.474,0.0588235294,0.0714285714,0,17
Taquaritinga,0.494,0,0,0,16
Embu-Guaçu,0.497,0,0,0,16
Formosa,0.499,0,0,0,16
Gravatá,0.483,0.0625,0.0833333333,0,16
Telêmaco Borba,0.492,0.125,0.0769230769,0.3333333333,16
Andradas,0.501,0.0625,0.0769230769,0,16
Portão,0.502,0.125,0,0.2222222222,16
Carlos Barbosa,0.503,0.125,0.1538461538,0,16
Tiradentes,0.494,0.125,0.0909090909,0.2,16
Jataí,0.5,0.0625,0.0909090909,0,16
Paraíso do Tocantins,0.498,0.125,0.1666666667,0,16
Cocal do Sul,0.496,0,0,0,16
Rio Verde,0.51,0,0,0,16
Itaqui,0.499,0.1875,0.25,0,16
Estância Velha,0.494,0.0625,0,0.1428571429,16
Irecê,0.484,0.25,0.375,0.125,16
Mundo Novo,0.507,0.0625,0.0909090909,0,16
Palmeira das Missões,0.485,0.0625,0,0.1666666667,16
Itupeva,0.508,0.2,0.2,0.2,15
Guararapes,0.493,0.0666666667,0.1428571429,0,15
Mangaratiba,0.493,0.0666666667,0,0.1666666667,15
Cidreira,0.493,0.2,0.4,0.1,15
Mococa,0.499,0,0,0,15
Mafra,0.496,0.0666666667,0,0.1666666667,15
Laranjeiras do Sul,0.487,0.2,0.25,0.1428571429,15
Bonito,0.495,0,0,0,15
Carmo do Rio Verde,0.509,0,0,0,15
Mineiros,0.513,0.1333333333,0.1666666667,0.1111111111,15
Forquilhinha,0.502,0.1333333333,0.0833333333,0.3333333333,15
Piraquara,0.517,0.0666666667,0,0.2,15
Nova Bréscia,0.512,0,0,0,15
Santa Cruz das Palmeiras,0.509,0.2,0.1428571429,0.25,15
Naviraí,0.5,0,0,0,15
Porto União,0.491,0.1333333333,0.3333333333,0,15
São Fidélis,0.49,0,0,0,15
Lagoa da Prata,0.497,0,0,0,15
Ivoti,0.493,0.0666666667,0.0909090909,0,15
Bom Despacho,0.496,0.4,0.2727272727,0.75,15
Bombinhas,0.503,0.0714285714,0.125,0,14
Maranguape,0.499,0,0,0,14
Santo Antônio do Monte,0.508,0,0,0,14
Veranópolis,0.487,0.1428571429,0.1428571429,0.1428571429,14
Guaratuba,0.498,0.2857142857,0.2,0.5,14
Jaraguá,0.507,0.0714285714,0,0.125,14
São Manuel,0.489,0,0,0,14
Vargem Grande Paulista,0.496,0.0714285714,0,0.1666666667,14
Encantado,0.484,0,0,0,14
Lagarto,0.49,0.0714285714,0,0.1666666667,14
Porto Nacional,0.499,0,0,0,14
Marcelino Ramos,0.498,0,0,0,14
Novo Brasil,0.517,0.0714285714,0,0.1428571429,14
Açailândia,0.501,0,0,0,14
São Jerônimo,0.498,0.1428571429,0.2222222222,0,14
Campo Limpo Paulista,0.491,0.1428571429,0,0.6666666667,14
Osvaldo Cruz,0.503,0.0714285714,0,0.2,14
Garça,0.486,0,0,0,14
Barra Bonita,0.49,0,0,0,14
Jales,0.489,0,0,0,14
Barbalha,0.486,0,0,0,14
Soledade,0.49,0,0,0,14
Itapira,0.495,0,0,0,14
Gurupi,0.497,0,0,0,14
Macaíba,0.496,0.0714285714,0,0.3333333333,14
Goianésia,0.505,0,0,0,14
Nova Prata,0.495,0.0714285714,0.1,0,14
Aracruz,0.499,0.0714285714,0,0.25,14
Eunápolis,0.493,0.0714285714,0.125,0,14
Cajati,0.505,0,0,0,14
Pirapora,0.49,0.0714285714,0,0.2,14
Santa Cruz do Capibaribe,0.484,0,0,0,14
Orlândia,0.49,0,0,0,14
Xaxim,0.497,0.0769230769,0,0.1666666667,13
Rosário do Sul,0.486,0,0,0,13
Pesqueira,0.487,0,0,0,13
Senador Canedo,0.5,0.2307692308,0.1428571429,0.3333333333,13
Braga,0.504,0.0769230769,0,0.1666666667,13
Balneário Pinhal,0.492,0,0,0,13
Guapimirim,0.491,0.0769230769,0.125,0,13
Ipojuca,0.495,0.1538461538,0.1111111111,0.25,13
Areado,0.504,0.0769230769,0.125,0,13
Balsas,0.498,0,0,0,13
Cruzeiro do Oeste,0.489,0.1538461538,0.2222222222,0,13
Humaitá,0.525,0,0,0,13
Ipiranga,0.518,0,0,0,13
Três Coroas,0.496,0.0769230769,0,0.1111111111,13
Sacramento,0.508,0.1538461538,0.125,0.2,13
Várzea Paulista,0.499,0.0769230769,0.0833333333,0,13
Sousa,0.483,0,0,0,13
Guadalupe,0.496,0,0,0,12
Taquari,0.486,0,0,0,12
São João da Barra,0.496,0.0833333333,0,0.1428571429,12
Barão de Cocais,0.495,0.25,0.1428571429,0.4,12
Itapetinga,0.49,0.25,0.2727272727,0,12
Cordeiro,0.479,0.1666666667,0.2,0.1428571429,12
Três de Maio,0.484,0.0833333333,0,0.1428571429,12
Novo Gama,0.491,0.1666666667,0.4,0,12
Rio Brilhante,0.512,0.1666666667,0.2,0.1428571429,12
Santa Cruz do Rio Pardo,0.49,0,0,0,12
Horizontina,0.488,0.0833333333,0.125,0,12
Louveira,0.506,0.0833333333,0,0.5,12
Jacupiranga,0.51,0.0833333333,0.1428571429,0,12
Japeri,0.504,0,0,0,12
Palotina,0.488,0,0,0,12
Jacarezinho,0.489,0,0,0,12
Pederneiras,0.503,0.0833333333,0.1666666667,0,12
Santo Antônio de Jesus,0.472,0.0833333333,0.1666666667,0,12
Porto Real,0.497,0.0833333333,0,0.1666666667,12
Novo Horizonte,0.499,0.0833333333,0.1428571429,0,12
São Cristóvão,0.487,0.3333333333,0.6666666667,0,12
Primavera do Leste,0.509,0.1666666667,0.2222222222,0,12
Timon,0.486,0,0,0,12
Trindade,0.492,0,0,0,12
Currais Novos,0.478,0.0833333333,0.1111111111,0,12
Altamira,0.503,0,0,0,12
Paragominas,0.504,0,0,0,12
Almirante Tamandaré,0.496,0.0909090909,0.1111111111,0,11
Itamaraju,0.499,0,0,0,11
Aracati,0.494,0,0,0,11
Porteirinha,0.5,0.1818181818,0.3333333333,0.125,11
Cidade Ocidental,0.491,0,0,0,11
São João,0.49,0.0909090909,0,0.125,11
Feliz,0.499,0.2727272727,0.5,0,11
Capinzal,0.493,0.0909090909,0.1428571429,0,11
Guaramirim,0.507,0.1818181818,0.1666666667,0.2,11
Carmo,0.493,0,0,0,11
Mendes,0.482,0.0909090909,0.2,0,11
Forquilha,0.495,0.1818181818,0.1428571429,0.25,11
Barra dos Coqueiros,0.489,0.0909090909,0.1111111111,0,11
Janaúba,0.491,0.0909090909,0,0.2,11
São José de Ribamar,0.483,0.1818181818,0,0.3333333333,11
Itatiaia,0.494,0.1818181818,0.125,0.3333333333,11
Rio Negro,0.498,0.2727272727,0.5,0,11
Curitibanos,0.491,0.0909090909,0.25,0,11
Porto Feliz,0.502,0,0,0,11
Monte Alto,0.493,0.0909090909,0,0.2,11
Ibirubá,0.491,0.0909090909,0,0.2,11
Bandeirantes,0.483,0.1818181818,0.2222222222,0,11
Turvo,0.494,0.0909090909,0.2,0,11
Jaguaruna,0.499,0.0909090909,0.5,0,11
Bezerros,0.478,0.1818181818,0.25,0.1428571429,11
Morrinhos,0.501,0,0,0,11
Cachoeira Paulista,0.49,0.0909090909,0,0.125,11
Quixadá,0.493,0,0,0,11
Ituporanga,0.499,0.0909090909,0,0.2,11
Santana do Paraíso,0.501,0.1818181818,0.4,0,11
Fernando de Noronha,0.491,0.1818181818,0.2222222222,0,11
Brás Pires,0.501,0,0,0,11
Itapoá,0.504,0.0909090909,0.125,0,11
Pedreira,0.496,0.1818181818,0.2,0.1666666667,11
Tietê,0.495,0.0909090909,0.1111111111,0,11
Candeias,0.485,0,0,0,11
Nova Andradina,0.499,0,0,0,11
Quaraí,0.488,0.1818181818,0.2222222222,0,11
Santa Vitória do Palmar,0.499,0.0909090909,0,0.2,11
Cabedelo,0.477,0.0909090909,0.125,0,11
Penápolis,0.488,0.0909090909,0,1,11
Tremembé,0.529,0.0909090909,0,0.1428571429,11
Agudos,0.495,0,0,0,11
São Sebastião do Caí,0.49,0,0,0,11
Floriano,0.473,0.0909090909,0.1111111111,0,11
Caeté,0.487,0.2,0.125,0.5,10
Cambé,0.489,0.2,0.125,0.5,10
Espírito Santo do Pinhal,0.489,0,0,0,10
Açu,0.491,0.2,0,0.5,10
Carangola,0.486,0.1,0.1111111111,0,10
Bom Jardim,0.502,0,0,0,10
Espera Feliz,0.503,0.1,0,0.5,10
Pitangui,0.496,0,0,0,10
Simões Filho,0.491,0.1,0,0.5,10
Colorado,0.494,0.1,0.3333333333,0,10
Paty do Alferes,0.486,0.1,0,0.2,10
Sengés,0.514,0.2,0.4,0,10
Fraiburgo,0.497,0,0,0,10
Nova Veneza,0.505,0.1,0.3333333333,0,10
Cláudio,0.508,0,0,0,10
Águas Lindas de Goiás,0.5,0.1,0.2,0,10
Marituba,0.498,0.1,0.1111111111,0,10
Alagoinha,0.502,0.1,0,0.2,10
Itapuí,0.505,0.3,0.6,0,10
Cruz das Almas,0.472,0.2,0.2222222222,0,10
São Joaquim de Bicas,0.538,0.1,0.125,0,10
Salgueiro,0.488,0.1,0.1666666667,0,10
Canindé,0.496,0,0,0,10
Siderópolis,0.499,0,0,0,10
Sirinhaém,0.505,0,0,0,10
Santo Antônio da Platina,0.492,0,0,0,10
Rio Verde de Mato Grosso,0.502,0,0,0,10
Cantagalo,0.507,0.1,0.2,0,10
Vista Alegre,0.494,0.1,0,0.1666666667,10
Ivaiporã,0.485,0.1,0.2,0,10
Pacatuba,0.492,0.2,0.3333333333,0,10
Nova Venécia,0.502,0,0,0,10
Santa Fé do Sul,0.482,0,0,0,10
Leopoldina,0.48,0.1,0.25,0,10
São João Nepomuceno,0.486,0,0,0,10
Presidente Venceslau,0.499,0.1,0.1428571429,0,10
Santa Helena de Goiás,0.502,0.1,0,0.1428571429,10
Chapadão do Sul,0.523,0.2,0.2,0.2,10
Pirenópolis,0.513,0.1,0.1428571429,0,10
Barcarena,0.504,0,0,0,10
Pau dos Ferros,0.487,0.1,0.1666666667,0,10
Bacabal,0.478,0.1,0,0.2,10
Capanema,0.495,0.1,0.1428571429,0,10
Nossa Senhora do Socorro,0.487,0.1,0,0.1666666667,10
Brumado,0.491,0.1,0,0.25,10
Nova Cruz,0.493,0.1,0.1428571429,0,10
Cacoal,0.498,0.1,0,0.3333333333,10
Oeiras,0.478,0.2222222222,0.4,0,9
Coelho Neto,0.492,0.1111111111,0.125,0,9
Paraguaçu Paulista,0.503,0.1111111111,0.25,0,9
Balneário Arroio do Silva,0.495,0,0,0,9
Sena Madureira,0.519,0.2222222222,0,0.4,9
Giruá,0.488,0.1111111111,0.2,0,9
Crateús,0.488,0,0,0,9
Goiana,0.484,0,0,0,9
Urupês,0.497,0.1111111111,0,0.1428571429,9
Capivari de Baixo,0.484,0,0,0,9
Palmares,0.484,0.2222222222,0.1428571429,0.5,9
Cornélio Procópio,0.484,0.1111111111,0.1666666667,0,9
São Francisco de Paula,0.507,0,0,0,9
Pereira Barreto,0.492,0.1111111111,0,0.3333333333,9
Capixaba,0.529,0,0,0,9
Ceará-Mirim,0.495,0,0,0,9
Dois Vizinhos,0.497,0.2222222222,0.1666666667,0.3333333333,9
Tamandaré,0.503,0,0,0,9
Itaú de Minas,0.495,0,0,0,9
Socorro,0.496,0.1111111111,0,0.2,9
Aquiraz,0.511,0.1111111111,0,0.3333333333,9
Matozinhos,0.494,0.1111111111,0.125,0,9
Orleans,0.497,0.1111111111,0,0.1428571429,9
Aveiro,0.528,0.1111111111,0.1428571429,0,9
Timbaúba,0.481,0.1111111111,0.125,0,9
Balneário Barra do Sul,0.495,0,0,0,9
Nova Viçosa,0.504,0.2222222222,0.2,0.25,9
Tanguá,0.498,0,0,0,9
Santa Rita do Sapucaí,0.5,0,0,0,9
Rio das Pedras,0.506,0.1111111111,0,0.2,9
Porto Belo,0.497,0.1111111111,0,0.5,9
Carpina,0.475,0.1111111111,0,0.25,9
Dois Irmãos,0.495,0.2222222222,0.2857142857,0,9
Abaetetuba,0.508,0.2222222222,0.6666666667,0,9
Porto Ferreira,0.496,0,0,0,9
Conceição da Barra,0.498,0,0,0,9
Dracena,0.495,0,0,0,9
Flores da Cunha,0.5,0.1111111111,0,0.25,9
Paço do Lumiar,0.484,0,0,0,9
Pilar,0.485,0,0,0,9
Barra de São Francisco,0.502,0,0,0,9
Monte Alegre,0.514,0,0,0,9
Pariquera-Açu,0.495,0,0,0,9
Russas,0.493,0.1111111111,0.2,0,9
Colinas,0.496,0.1111111111,0,0.5,9
São Marcos,0.49,0.1111111111,0,0.5,9
Nanuque,0.49,0.1111111111,0.1666666667,0,9
Três Pontas,0.496,0,0,0,9
Pinheiros,0.502,0.1111111111,0.1428571429,0,9
Guararema,0.503,0,0,0,9
Apodi,0.5,0,0,0,9
Penedo,0.485,0,0,0,9
Itacoatiara,0.512,0.2222222222,0.1428571429,0.5,9
Itabaiana,0.489,0,0,0,8
Getúlio Vargas,0.486,0,0,0,8
Caçapava do Sul,0.485,0,0,0,8
Luz,0.499,0,0,0,8
Santo Antônio de Pádua,0.492,0,0,0,8
Itaiópolis,0.513,0.5,0.6666666667,0.4,8
Palmares do Sul,0.498,0.25,0.3333333333,0,8
Cambuí,0.5,0,0,0,8
Espumoso,0.494,0,0,0,8
Bom Jesus,0.5,0,0,0,8
São José da Bela Vista,0.513,0,0,0,8
Xambrê,0.499,0.125,0.2,0,8
Ibirama,0.5,0,0,0,8
Pinhalzinho,0.501,0,0,0,8
Limoeiro,0.484,0,0,0,8
Cáceres,0.501,0.125,0.1666666667,0,8
Cajazeiras,0.478,0,0,0,8
Capivari,0.501,0,0,0,8
Braço do Norte,0.501,0,0,0,8
Arroio Grande,0.497,0,0,0,8
Machado,0.5,0,0,0,8
Vila Maria,0.501,0.125,0.1428571429,0,8
Cerquilho,0.496,0.25,0.2857142857,0,8
Araçoiaba da Serra,0.498,0,0,0,8
Guariba,0.505,0,0,0,8
Estrela,0.494,0,0,0,8
Italva,0.487,0.125,0.2,0,8
Santa Rosa de Viterbo,0.494,0.125,0,0.2,8
João Pinheiro,0.509,0.25,0.1666666667,0.5,8
Ribeirão,0.489,0,0,0,8
Campo Verde,0.515,0,0,0,8
Santa Inês,0.477,0,0,0,8
Casa Branca,0.53,0.125,0,0.3333333333,8
Escada,0.49,0.125,0,0.3333333333,8
Miracema,0.485,0,0,0,8
Marechal Cândido Rondon,0.488,0,0,0,8
Mandaguari,0.491,0.125,0,1,8
Areia,0.49,0.25,0.2,0.3333333333,8
Teutônia,0.496,0,0,0,8
São Bento,0.493,0.125,0.1428571429,0,8
Tapes,0.491,0,0,0,8
Pirajuí,0.554,0,0,0,8
Manhuaçu,0.493,0.125,0,1,8
Ribeira do Pombal,0.492,0,0,0,8
Guanambi,0.488,0,0,0,8
Lagoinha,0.512,0.125,0.2,0,8
Mirassol,0.491,0.125,0.1428571429,0,8
Araripina,0.49,0,0,0,8
Itaituba,0.51,0.125,0.1428571429,0,8
Surubim,0.478,0.125,0.1666666667,0,8
Salinas,0.492,0,0,0,8
Muniz Freire,0.506,0.1428571429,0,0.3333333333,7
Barra do Ribeiro,0.497,0.1428571429,0,0.2,7
Carapebus,0.508,0,0,0,7
Fundão,0.499,0.4285714286,0.3333333333,0.5,7
Arcoverde,0.471,0.2857142857,0.4,0,7
José Bonifácio,0.499,0,0,0,7
Terra de Areia,0.502,0,0,0,7
Itaporanga,0.491,0,0,0,7
Massaranduba,0.508,0.1428571429,0.5,0,7
Tauá,0.491,0,0,0,7
Piratininga,0.496,0.1428571429,0.3333333333,0,7
Paraisópolis,0.505,0.1428571429,0.1666666667,0,7
Mandaguaçu,0.498,0.1428571429,0,0.3333333333,7
Lauro Muller,0.5,0.1428571429,0,0.2,7
Vera Cruz,0.49,0.1428571429,0.25,0,7
Quixeramobim,0.497,0.2857142857,0.3333333333,0,7
Governador Celso Ramos,0.511,0.2857142857,0.3333333333,0.25,7
Águas de Lindóia,0.49,0,0,0,7
Redenção,0.503,0,0,0,7
Nova Europa,0.5,0,0,0,7
Iporá,0.489,0.1428571429,0,1,7
Arcos,0.498,0,0,0,7
Andaraí,0.514,0.1428571429,0.2,0,7
Boa Vista do Incra,0.513,0.1428571429,0.2,0,7
Brumadinho,0.501,0,0,0,7
Solidão,0.505,0,0,0,7
Mateus Leme,0.496,0,0,0,7
Igarassu,0.483,0.1428571429,0.2,0,7
Alta Floresta,0.508,0,0,0,7
Capão Bonito,0.499,0.1428571429,0,0.5,7
Icó,0.487,0.2857142857,0.3333333333,0,7
Frutal,0.506,0,0,0,7
Tianguá,0.496,0,0,0,7
São Gotardo,0.506,0.1428571429,0,0.5,7
São João Batista,0.506,0.1428571429,0,0.2,7
Lajedo,0.476,0,0,0,7
Conselheiro Pena,0.484,0,0,0,7
Bom Jesus da Lapa,0.499,0.1428571429,0,0.3333333333,7
Piúma,0.494,0,0,0,7
Sarzedo,0.499,0,0,0,7
Rio Paranaíba,0.513,0.1428571429,0.3333333333,0,7
Júlio de Castilhos,0.492,0,0,0,7
Itapipoca,0.502,0,0,0,7
Conceição do Coité,0.495,0,0,0,7
Caxambu,0.485,0.1428571429,0.2,0,7
Senhor do Bonfim,0.484,0.1428571429,0.1666666667,0,7
Eusébio,0.499,0,0,0,7
Santa Rita do Passa Quatro,0.484,0.1428571429,0.3333333333,0,7
São Joaquim da Barra,0.49,0,0,0,7
Manacapuru,0.511,0,0,0,7
Tibagi,0.507,0,0,0,7
Realeza,0.49,0,0,0,7
Laranjal Paulista,0.494,0,0,0,7
Maracaju,0.518,0.1428571429,0,0.2,7
Itaitinga,0.511,0.1428571429,0.25,0,7
Ipiaú,0.492,0,0,0,7
Pinheiral,0.486,0.3333333333,0.5,0.25,6
Mairinque,0.498,0,0,0,6
Passa Quatro,0.496,0,0,0,6
Morro da Fumaça,0.501,0.1666666667,0,0.25,6
Extremoz,0.496,0,0,0,6
Taquarituba,0.498,0.5,1,0.4,6
São José de Mipibu,0.499,0,0,0,6
Recreio,0.486,0,0,0,6
Manga,0.494,0.5,0.3333333333,0.6666666667,6
Guabiruba,0.507,0.1666666667,0,0.3333333333,6
Quatro Pontes,0.487,0,0,0,6
Tabatinga,0.504,0.3333333333,0.25,0.5,6
Ibiporã,0.486,0.3333333333,0.5,0,6
Camanducaia,0.515,0,0,0,6
Rio Pardo,0.487,0.1666666667,0.25,0,6
Piquete,0.483,0,0,0,6
Vargem Grande,0.498,0.3333333333,0.2,1,6
Bariri,0.501,0.1666666667,0.25,0,6
Itapecerica,0.496,0,0,0,6
São Gabriel da Palha,0.499,0,0,0,6
Corinto,0.492,0,0,0,6
Limoeiro do Norte,0.49,0,0,0,6
Rolante,0.501,0,0,0,6
Prado,0.506,0.5,0.5,0.5,6
Itápolis,0.496,0.1666666667,0,0.5,6
Maravilha,0.494,0,0,0,6
Mirandópolis,0.548,0,0,0,6
Queluz,0.509,0,0,0,6
Guaçuí,0.491,0.1666666667,0,0.5,6
Sanharó,0.49,0,0,0,6
Nova Hartz,0.495,0.1666666667,0,0.2,6
Mutum,0.505,0.1666666667,0.25,0,6
Coromandel,0.507,0.1666666667,0.25,0,6
Canaã dos Carajás,0.509,0.1666666667,0,0.25,6
Cerro Largo,0.498,0.1666666667,0.2,0,6
Tambaú,0.499,0,0,0,6
Baixo Guandu,0.489,0,0,0,6
Rancharia,0.491,0.1666666667,0.25,0,6
Capão do Leão,0.492,0,0,0,6
Tapejara,0.488,0.3333333333,0.3333333333,0.3333333333,6
Bady Bassitt,0.496,0.1666666667,0.5,0,6
Monte Sião,0.503,0.1666666667,0.25,0,6
Fazenda Rio Grande,0.497,0,0,0,6
Aquidauana,0.501,0,0,0,6
Presidente Epitácio,0.489,0,0,0,6
Tupã,0.484,0,0,0,6
Extrema,0.504,0,0,0,6
Caetité,0.493,0.1666666667,0.25,0,6
Bom Jesus dos Perdões,0.504,0.1666666667,0.2,0,6
Rio Negrinho,0.501,0,0,0,6
Floresta,0.493,0.1666666667,0,0.5,6
Piratini,0.51,0.1666666667,0.5,0,6
Casca,0.491,0,0,0,6
Miracatu,0.506,0,0,0,6
Rio Largo,0.486,0.1666666667,0.25,0,6
Promissão,0.498,0,0,0,6
Bom Jesus do Itabapoana,0.486,0,0,0,6
Nova Esperança do Sudoeste,0.521,0.1666666667,0.3333333333,0,6
Itaberaba,0.486,0,0,0,6
Lago da Pedra,0.498,0.1666666667,0,0.3333333333,6
Itapissuma,0.505,0.1666666667,0.2,0,6
Pedro Canário,0.5,0.1666666667,0.25,0,6
Arroio dos Ratos,0.488,0,0,0,6
Barra do Bugres,0.521,0,0,0,6
Angatuba,0.506,0,0,0,6
Ceres,0.49,0,0,0,6
Areiópolis,0.516,0.1666666667,0,0.3333333333,6
Sertão,0.484,0,0,0,6
Areal,0.496,0,0,0,6
Alumínio,0.505,0.5,0.5,0.5,6
Aimorés,0.483,0,0,0,6
Mamborê,0.498,0,0,0,6
Muzambinho,0.503,0.1666666667,0,0.3333333333,6
Cafelândia,0.501,0,0,0,6
Ituverava,0.488,0,0,0,6
Picuí,0.491,0,0,0,6
União dos Palmares,0.484,0.1666666667,0.2,0,6
Jarinu,0.503,0.1666666667,0,0.3333333333,6
São Miguel Arcanjo,0.509,0.1666666667,0,0.3333333333,6
Caraúbas,0.489,0,0,0,6
Reserva,0.514,0.1666666667,0.2,0,6
Canavieiras,0.498,0,0,0,6
Serrinha,0.491,0,0,0,6
Três Marias,0.497,0.1666666667,0,0.2,6
Quissamã,0.496,0,0,0,6
São Paulo do Potengi,0.494,0,0,0,6
Antônio Prado,0.499,0,0,0,6
Santo Augusto,0.488,0,0,0,5
Triunfo,0.501,0.2,0,0.3333333333,5
Pacajus,0.491,0,0,0,5
Palmitos,0.501,0.2,0,0.25,5
São João do Sul,0.504,0.2,0,1,5
Correia Pinto,0.499,0,0,0,5
Santo Antônio do Sudoeste,0.49,0,0,0,5
Roca Sales,0.495,0.2,0,0.25,5
Eldorado,0.495,0,0,0,5
Angicos,0.49,0,0,0,5
Rio Tinto,0.492,0,0,0,5
Arroio do Sal,0.495,0,0,0,5
Borda da Mata,0.507,0,0,0,5
Conde,0.501,0.2,0,0.5,5
Nova Era,0.476,0.2,0.25,0,5
Seara,0.503,0,0,0,5
Água Boa,0.524,0,0,0,5
Resplendor,0.49,0.2,0,0.5,5
Regente Feijó,0.497,0,0,0,5
Rondon do Pará,0.517,0.2,0,0.5,5
Brodowski,0.496,0,0,0,5
Rosário do Ivaí,0.507,0,0,0,5
Urubici,0.504,0,0,0,5
São Luís de Montes Belos,0.491,0,0,0,5
Catu,0.486,0,0,0,5
Água Doce do Norte,0.506,0,0,0,5
Herval d'Oeste,0.494,0.2,0.25,0,5
Afonso Cláudio,0.505,0.2,0.3333333333,0,5
Artur Nogueira,0.5,0,0,0,5
Bom Jesus do Norte,0.484,0.4,0,0.6666666667,5
Bela Vista de Goiás,0.514,0.2,0.3333333333,0,5
Almenara,0.504,0,0,0,5
Nísia Floresta,0.517,0.2,0,0.3333333333,5
Catas Altas,0.493,0,0,0,5
Desterro,0.487,0.2,0,0.3333333333,5
Serafina Corrêa,0.498,0,0,0,5
Américo Brasiliense,0.503,0.2,0,0.3333333333,5
Pedras de Fogo,0.498,0.2,0,0.5,5
Castro Alves,0.483,0.2,0,0.3333333333,5
Matipó,0.495,0.2,0.25,0,5
Bragança,0.506,0.2,0.25,0,5
São Miguel do Oeste,0.486,0,0,0,5
Pendências,0.498,0.2,0,0.5,5
Riachuelo,0.487,0,0,0,5
Imbituva,0.506,0,0,0,5
Parelhas,0.489,0.2,0,0.5,5
Raul Soares,0.492,0,0,0,5
Visconde do Rio Branco,0.493,0,0,0,5
Manhumirim,0.492,0,0,0,5
Campina Grande do Sul,0.496,0,0,0,5
São Pedro,0.487,0,0,0,5
Venda Nova do Imigrante,0.506,0,0,0,5
Coxim,0.502,0,0,0,5
Carolina,0.513,0.4,0,1,5
Colina,0.497,0,0,0,5
Nova Bassano,0.507,0.2,0.3333333333,0,5
Selbach,0.488,0,0,0,5
Lapa,0.504,0.2,0.25,0,5
Mata de São João,0.495,0.2,0.25,0,5
Sapé,0.492,0,0,0,5
Camargo,0.498,0.4,0.5,0,5
Cidelândia,0.513,0,0,0,5
