MUNICIPIO,Y,X,W1,W2,N
Bayeux,0.702,0.1071428571,0.0526315789,0.1111111111,28
Tijucas,0.662,0.1111111111,0.0555555556,0.1111111111,27
Sorriso,0.741,0.1481481481,0.04,1,27
Xanxerê,0.651,0.1481481481,0.15,0,27
Cidreira,0.538,0.1481481481,0.1428571429,0,27
Miguel Pereira,0.562,0.037037037,0,0,27
Olímpia,0.604,0.0740740741,0.05,0,27
Rolândia,0.626,0.0740740741,0.0454545455,0,27
Barra Velha,0.627,0.1481481481,0.1052631579,0.125,27
Formiga,0.59,0.0740740741,0.04,0,27
Belo Jardim,0.681,0.1481481481,0.15,0,27
Matão,0.62,0.1481481481,0.0833333333,0.1333333333,27
São Gonçalo do Amarante,0.727,0.1111111111,0.1428571429,0,27
Pomerode,0.62,0.2592592593,0.2105263158,0.375,27
Alagoinhas,0.681,0.0740740741,0.1,0,27
Cachoeiras de Macacu,0.636,0.037037037,0,0,27
Pedro Leopoldo,0.635,0.1153846154,0.0952380952,0,26
Ipanema,0.605,0.0769230769,0.0454545455,0,26
Bebedouro,0.608,0.1153846154,0.1052631579,0,26
Macau,0.654,0.1538461538,0.1111111111,0.25,26
Paracatu,0.707,0.1538461538,0.1578947368,0,26
Gravatá,0.676,0.1153846154,0.0666666667,0.0909090909,26
Não-Me-Toque,0.594,0.0769230769,0.0454545455,0,26
Embu-Guaçu,0.677,0.0769230769,0.05,0,26
Cocal do Sul,0.626,0.0384615385,0,0,26
Iguatu,0.657,0.1153846154,0.1333333333,0.0909090909,26
Canguçu,0.568,0.12,0.1,0,25
Novo Brasil,0.555,0.12,0,0.2857142857,25
Camboriú,0.717,0.16,0.1304347826,0,25
Medianeira,0.646,0.12,0.0909090909,0,25
Itaqui,0.641,0.16,0.1428571429,0.25,25
Ubá,0.644,0.16,0.05,0.4,25
Casimiro de Abreu,0.651,0.12,0.1052631579,0,25
Igrejinha,0.651,0.12,0.1304347826,0,25
Mairiporã,0.653,0.16,0.1764705882,0,25
Laranjeiras,0.758,0.16,0.1428571429,0,25
Santo Antônio de Jesus,0.699,0.12,0.125,0.1111111111,25
São Mateus do Sul,0.671,0.2,0.1818181818,0,25
Forquilhinha,0.691,0.32,0.2777777778,0.4285714286,25
Monte Carmelo,0.642,0.125,0.1578947368,0,24
Araguari,0.609,0.0833333333,0.125,0,24
Palmeira das Missões,0.618,0.0833333333,0.0434782609,0,24
Porto União,0.631,0.1666666667,0.15,0,24
Boa Viagem,0.665,0.125,0.125,0,24
Rio Verde,0.713,0.0416666667,0,0,24
Imbé,0.575,0.1666666667,0.1111111111,0.3333333333,24
Estância Velha,0.635,0.0833333333,0,0.1111111111,24
Adamantina,0.548,0.1666666667,0.1176470588,0.1428571429,24
Santa Cruz das Palmeiras,0.662,0.2916666667,0.2777777778,0.1666666667,24
Mafra,0.643,0.125,0.1052631579,0,24
Marmelópolis,0.604,0.0833333333,0.0454545455,0,24
Mundo Novo,0.701,0.125,0.0555555556,0.1666666667,24
Paulo Afonso,0.69,0.0833333333,0.0588235294,0,24
Porto Nacional,0.724,0.0869565217,0.0625,0,23
Mangaratiba,0.62,0.0434782609,0.0526315789,0,23
Guadalupe,0.694,0.0434782609,0,0,23
Horizontina,0.582,0.1739130435,0.1578947368,0,23
Veranópolis,0.562,0.2608695652,0.2631578947,0,23
São Roque,0.62,0.2173913043,0.25,0,23
Bombinhas,0.664,0.0869565217,0.0625,0,23
Gurupi,0.71,0.0869565217,0.1538461538,0,23
Nova Bréscia,0.501,0.0869565217,0.0625,0,23
Vitória de Santo Antão,0.683,0.1739130435,0.125,0.1428571429,23
Guaporé,0.591,0.0434782609,0.05,0,23
Jales,0.565,0.0869565217,0.05,0,23
Frederico Westphalen,0.61,0.0434782609,0,0.25,23
Mococa,0.603,0.0434782609,0,0,23
Telêmaco Borba,0.668,0.1304347826,0.125,0,23
Currais Novos,0.64,0.0869565217,0.0555555556,0,23
Ilha Solteira,0.576,0.2272727273,0.125,0.3333333333,22
Esmeraldas,0.681,0.0909090909,0.1818181818,0,22
Eunápolis,0.718,0.1363636364,0.0666666667,0.1428571429,22
Piraquara,0.728,0.0909090909,0.0714285714,0,22
Nova Petrópolis,0.57,0.1363636364,0.1052631579,0,22
Campo Belo,0.591,0.1363636364,0.0666666667,0.1428571429,22
Itupeva,0.697,0.2272727273,0.2,0.1428571429,22
Jataí,0.67,0.0454545455,0.0714285714,0,22
Fernandópolis,0.567,0.2272727273,0.2,0.1428571429,22
Pirapora,0.682,0.1818181818,0.125,0.1666666667,22
Tiradentes,0.626,0.0909090909,0,0.2222222222,22
Pompéia,0.61,0.1818181818,0.1666666667,0.25,22
Lagoa da Prata,0.652,0.0476190476,0,0,21
Taquaritinga,0.613,0.0476190476,0,0,21
Irecê,0.715,0.2857142857,0.4,0,21
Ivoti,0.619,0.0952380952,0.05,0,21
Maranguape,0.717,0.0952380952,0.0714285714,0,21
Nova Prata,0.603,0.0952380952,0.0526315789,0,21
Aracruz,0.699,0.1904761905,0.1333333333,0.1666666667,21
Boa Esperança,0.624,0.0952380952,0.0666666667,0,21
Porto Feliz,0.636,0.1904761905,0.2,0,21
Piúma,0.652,0.1428571429,0,0.2,21
Orlândia,0.626,0.0952380952,0.0625,0,21
Balneário Pinhal,0.547,0.0476190476,0,0,21
Três Coroas,0.659,0.1428571429,0.0666666667,0.3333333333,21
Almirante Tamandaré,0.714,0.1904761905,0.1875,0,21
Santa Cruz do Capibaribe,0.761,0.0476190476,0,0,21
Carmo do Rio Verde,0.63,0.0476190476,0,0,21
Balsas,0.78,0.0952380952,0.0666666667,0,21
Encantado,0.562,0.15,0.1428571429,0,20
Naviraí,0.695,0.1,0.0714285714,0,20
Cruzeiro do Oeste,0.602,0.15,0.1111111111,0,20
Goianésia,0.674,0.1,0.0769230769,0,20
Itatiaia,0.644,0.15,0.0769230769,0.1428571429,20
São Manuel,0.632,0.1,0.0714285714,0,20
Alagoinha,0.661,0.1,0.0625,0,20
Jacupiranga,0.654,0.2,0.1875,0,20
Aveiro,0.772,0.1,0.0666666667,0,20
Ibirubá,0.57,0.25,0.1666666667,0.5,20
Garça,0.602,0.05,0,0,20
Tapes,0.589,0.1,0.1666666667,0,20
Bom Jardim,0.618,0.05,0,0,20
Bom Despacho,0.623,0.35,0.4285714286,0.1666666667,20
Butiá,0.606,0.15,0.1111111111,0,20
Timon,0.733,0.05,0,0,20
Itapira,0.589,0.05,0,0,20
Palotina,0.627,0.1,0,0.1428571429,20
Sacramento,0.631,0.1,0.1176470588,0,20
Paragominas,0.803,0.05,0,0,20
Três de Maio,0.558,0.1578947368,0.1875,0,19
São João da Barra,0.612,0.1052631579,0,1,19
Pesqueira,0.671,0.1578947368,0.1333333333,0,19
Andradas,0.599,0.1052631579,0.0625,0,19
Marechal Cândido Rondon,0.617,0.0526315789,0,0,19
Japeri,0.703,0.1578947368,0.1176470588,0,19
Campo Limpo Paulista,0.663,0.2105263158,0.2142857143,0,19
Rio Brilhante,0.719,0.1578947368,0.1111111111,0,19
Santo Antônio do Monte,0.645,0.0526315789,0,0,19
Rosário do Sul,0.573,0.1052631579,0.0666666667,0,19
Guaratuba,0.638,0.2631578947,0.2307692308,0.1666666667,19
Penápolis,0.589,0.1052631579,0.1538461538,0,19
Guaramirim,0.708,0.2631578947,0.3125,0,19
Jaraguá,0.682,0.0526315789,0.0625,0,19
Janaúba,0.701,0.1052631579,0.0666666667,0,19
Macaíba,0.711,0.1052631579,0.0769230769,0.1666666667,19
Trindade,0.688,0.1052631579,0.0625,0,19
Senador Canedo,0.747,0.1666666667,0.1818181818,0.1428571429,18
Espírito Santo do Pinhal,0.593,0.1111111111,0.0769230769,0,18
São Cristóvão,0.727,0.2777777778,0.1818181818,0.4285714286,18
Barra Bonita,0.586,0.1111111111,0.0714285714,0,18
Brás Pires,0.579,0.0555555556,0,0,18
Vargem Grande Paulista,0.676,0.1111111111,0.0666666667,0,18
Frutal,0.629,0.1111111111,0.125,0,18
Rio Negro,0.659,0.3333333333,0.1,0.5,18
Guapimirim,0.666,0.1111111111,0.0769230769,0,18
Itapuí,0.638,0.2222222222,0.3076923077,0,18
Novo Horizonte,0.6,0.1666666667,0.1538461538,0,18
Pedreira,0.63,0.1666666667,0.2,0,18
Santa Vitória do Palmar,0.579,0.2777777778,0.2307692308,0.2,18
Capinzal,0.662,0.2222222222,0.1538461538,0.2,18
Cachoeira Paulista,0.624,0.1111111111,0.0833333333,0,18
Xaxim,0.637,0.1111111111,0.0714285714,0.25,18
Três Passos,0.551,0.1666666667,0.125,0,18
Tangará da Serra,0.705,0.0555555556,0.0714285714,0,18
Humaitá,0.785,0.1111111111,0,0.5,18
Mineiros,0.691,0.1666666667,0.0769230769,0.2,18
Ipiranga,0.69,0.0555555556,0,0,18
Ituporanga,0.649,0.1666666667,0.2,0,18
Altamira,0.757,0.1111111111,0,0.1428571429,18
Apodi,0.661,0.1111111111,0,0.1,18
Ibirama,0.636,0.0588235294,0,0,17
Cordeiro,0.604,0.1764705882,0.1538461538,0,17
Monte Alto,0.588,0.1176470588,0.0833333333,0,17
Carmo,0.603,0.0588235294,0,0,17
Cajazeiras,0.663,0.0588235294,0,0,17
Paty do Alferes,0.627,0.1764705882,0.0909090909,0.1666666667,17
Oeiras,0.69,0.1764705882,0,0.4,17
Cambé,0.632,0.2352941176,0.2,0,17
Açailândia,0.762,0.0588235294,0,0,17
Soledade,0.609,0.0588235294,0,0,17
Fraiburgo,0.678,0.1176470588,0,0.5,17
Bonito,0.697,0.0588235294,0,0,17
Flores da Cunha,0.59,0.1764705882,0.125,0,17
Teutônia,0.614,0.1176470588,0.0714285714,0,17
Paraguaçu Paulista,0.629,0.1764705882,0.2,0,17
Cajati,0.687,0.0588235294,0,0,17
Barra dos Coqueiros,0.725,0.1176470588,0,0.5,17
Vista Alegre,0.553,0.1176470588,0.0909090909,0,17
Estrela,0.591,0.0588235294,0,0,17
Santo Antônio da Platina,0.627,0.0588235294,0.0833333333,0,17
Tietê,0.624,0.1176470588,0.0666666667,0,17
Palmares,0.707,0.1176470588,0.1,0.1428571429,17
Pederneiras,0.65,0.1764705882,0.0769230769,0.25,17
Quixadá,0.692,0.0588235294,0,0,17
São Fidélis,0.583,0.0588235294,0,0,17
Russas,0.692,0.2352941176,0.1,0.2857142857,17
Dracena,0.563,0.1176470588,0.0769230769,0,17
Várzea Paulista,0.684,0.1176470588,0.0909090909,0,17
Pariquera-Açu,0.652,0.0625,0,0,16
Itacoatiara,0.77,0.375,0.4166666667,0,16
Arcoverde,0.685,0.25,0.25,0,16
Jaguaruna,0.595,0.125,0.0769230769,0,16
Águas Lindas de Goiás,0.793,0.125,0.0833333333,0,16
Carangola,0.595,0.125,0.0769230769,0,16
Fazenda Rio Grande,0.724,0.1875,0.0909090909,0.2,16
Aracati,0.688,0.0625,0,0,16
São Sebastião do Caí,0.597,0.0625,0,0,16
Alta Floresta,0.682,0.0625,0,0,16
Caeté,0.624,0.1875,0.0909090909,0.2,16
Itapetinga,0.698,0.25,0.1,0.3333333333,16
Porteirinha,0.659,0.1875,0.25,0,16
Marituba,0.772,0.1875,0.1538461538,0,16
São José de Ribamar,0.757,0.125,0.0769230769,0.3333333333,16
Itamaraju,0.694,0.0625,0,0,16
Quissamã,0.644,0.125,0,1,16
Simões Filho,0.742,0.125,0.0714285714,0,16
Marcelino Ramos,0.522,0.0625,0,0,16
Cidade Ocidental,0.755,0.125,0.0833333333,0,16
Barão de Cocais,0.666,0.25,0.3076923077,0,16
Nova Venécia,0.654,0.125,0,0.1428571429,16
Nova Andradina,0.674,0.125,0,0.1428571429,16
Penedo,0.713,0.0625,0,0,16
Jacarezinho,0.633,0.0666666667,0,0,15
Rio das Pedras,0.68,0.2,0.2222222222,0,15
Tremembé,0.66,0.1333333333,0.1111111111,0,15
Mendes,0.565,0.1333333333,0.0714285714,0,15
Carpina,0.677,0.0666666667,0.0833333333,0,15
Açu,0.689,0.2666666667,0.25,0.1428571429,15
Vera Cruz,0.592,0.1333333333,0.0909090909,0,15
Orleans,0.633,0.2666666667,0.1818181818,0.25,15
Santana do Paraíso,0.7,0.2,0.125,0.1428571429,15
Porto Ferreira,0.622,0.0666666667,0,0,15
Ipojuca,0.758,0.1333333333,0,0.2222222222,15
Santa Fé do Sul,0.566,0.0666666667,0,0,15
Santa Rita do Sapucaí,0.651,0.1333333333,0,0.25,15
Sengés,0.696,0.1333333333,0.1666666667,0,15
Cabedelo,0.691,0.1333333333,0.125,0.1428571429,15
Floriano,0.687,0.1333333333,0.0909090909,0,15
Cerquilho,0.637,0.3333333333,0.2142857143,1,15
Colorado,0.597,0.1333333333,0.0909090909,0,15
Primavera do Leste,0.737,0.2666666667,0.2142857143,0,15
Chapadão do Sul,0.728,0.2666666667,0.25,0,15
Curitibanos,0.651,0.1333333333,0.0909090909,0,15
Taquari,0.586,0.0666666667,0,0,15
Nova Viçosa,0.723,0.2,0.2307692308,0,15
Capanema,0.725,0.1333333333,0.1818181818,0,15
Itabaiana,0.712,0.0666666667,0,0,15
Sirinhaém,0.76,0.0666666667,0,0,15
Pau dos Ferros,0.662,0.1333333333,0.1111111111,0,15
Salgueiro,0.714,0.1333333333,0.1,0,15
Candeias,0.715,0.1333333333,0.1,0,15
Louveira,0.714,0.1333333333,0.0833333333,0,15
Bacabal,0.721,0.1333333333,0.0714285714,0,15
Novo Gama,0.771,0.2142857143,0.2,0,14
Miracema,0.607,0.0714285714,0,0,14
São João,0.703,0.2142857143,0.1666666667,0,14
Barbalha,0.709,0.0714285714,0,0,14
Pinheiros,0.671,0.2142857143,0.0909090909,0.3333333333,14
Forquilha,0.698,0.1428571429,0.1666666667,0,14
Porto Belo,0.645,0.0714285714,0.0769230769,0,14
Braço do Norte,0.67,0.1428571429,0.0909090909,0,14
Santa Cruz do Rio Pardo,0.604,0.0714285714,0,0,14
Cantagalo,0.675,0.2142857143,0.0909090909,0.3333333333,14
Areado,0.607,0.0714285714,0.1111111111,0,14
São João Nepomuceno,0.579,0.0714285714,0,0,14
Agudos,0.649,0.0714285714,0,0,14
Pirajuí,0.625,0.0714285714,0,0,14
Itapoá,0.585,0.1428571429,0.1111111111,0.2,14
Ivaiporã,0.587,0.1428571429,0.1538461538,0,14
Cáceres,0.696,0.1428571429,0.125,0,14
Socorro,0.567,0.1428571429,0.1111111111,0,14
Tapejara,0.619,0.2142857143,0.1666666667,0,14
Mirassol,0.597,0.1428571429,0.1428571429,0,14
Dois Vizinhos,0.653,0.2857142857,0.3636363636,0,14
Nova Veneza,0.632,0.1428571429,0.0909090909,0.3333333333,14
Morrinhos,0.62,0.1428571429,0,0.2,14
Guararema,0.648,0.0714285714,0,0,14
Guanambi,0.671,0.1428571429,0.0833333333,0,14
Bragança,0.762,0.2307692308,0.0909090909,0.5,13
Pinhalzinho,0.657,0.1538461538,0.0909090909,0,13
Bezerros,0.647,0.3076923077,0.3,0,13
Tanguá,0.658,0.1538461538,0.0909090909,0,13
Porto Real,0.675,0.1538461538,0.1,0,13
Itápolis,0.596,0.1538461538,0.0833333333,0,13
Manhuaçu,0.677,0.1538461538,0,0.25,13
Conceição da Barra,0.699,0.0769230769,0,0,13
Canaã dos Carajás,0.795,0.1538461538,0.0909090909,0.5,13
Abaetetuba,0.769,0.2307692308,0.0909090909,0.5,13
Pitangui,0.647,0.0769230769,0,0,13
Tamandaré,0.746,0.1538461538,0.1,0,13
Leopoldina,0.594,0.2307692308,0.2222222222,0,13
Caçapava do Sul,0.543,0.0769230769,0,0,13
Santa Helena de Goiás,0.645,0.1538461538,0.1111111111,0,13
Iporá,0.585,0.1538461538,0.1666666667,0,13
Feliz,0.576,0.3076923077,0.2727272727,0.5,13
Bandeirantes,0.609,0.2307692308,0.1111111111,0.25,13
Águas de Lindóia,0.593,0.1538461538,0,0.3333333333,13
Mairinque,0.655,0.0769230769,0,0.125,13
Itapipoca,0.729,0.0769230769,0,0,13
Cacoal,0.699,0.1538461538,0.1111111111,0,13
Canindé,0.69,0.0769230769,0,0,13
Cláudio,0.665,0.0769230769,0,0,13
Quaraí,0.586,0.2307692308,0.1818181818,0,13
Capivari,0.657,0.0769230769,0,0,13
Três Pontas,0.642,0.0769230769,0,0,13
Nossa Senhora do Socorro,0.744,0.1538461538,0,0.2,13
Uruaçu,0.653,0.0769230769,0,0,13
Nanuque,0.64,0.1538461538,0.1428571429,0.1666666667,13
Inhumas,0.633,0.0769230769,0,0,13
Brumado,0.661,0.0769230769,0.125,0,13
Ipiaú,0.673,0.0769230769,0,0,13
Morro da Fumaça,0.668,0.3333333333,0.2222222222,0.3333333333,12
Vila Maria,0.519,0.1666666667,0.1111111111,0,12
Santa Inês,0.732,0.1666666667,0,0.3333333333,12
Pacatuba,0.736,0.3333333333,0.375,0,12
Cambuí,0.593,0.0833333333,0,0,12
Itaiópolis,0.668,0.4166666667,0.4285714286,0.4,12
Rio Verde de Mato Grosso,0.645,0.0833333333,0,0,12
Casa Branca,0.611,0.25,0.1111111111,0.3333333333,12
Giruá,0.558,0.25,0.2222222222,0,12
Crateús,0.647,0.0833333333,0,0,12
Lagoa Vermelha,0.582,0.0833333333,0,0,12
Palmares do Sul,0.541,0.3333333333,0.2,0.5,12
Bela Vista do Toldo,0.67,0.0833333333,0,0,12
São Gabriel da Palha,0.663,0.0833333333,0,0,12
Aquidauana,0.665,0.0833333333,0,0,12
Fernando de Noronha,0.692,0.1666666667,0.1,0.5,12
Goiana,0.692,0.0833333333,0,0.1428571429,12
Capivari de Baixo,0.637,0.0833333333,0,0,12
Aquiraz,0.713,0.25,0.1428571429,0.2,12
Espumoso,0.577,0.0833333333,0,0,12
Brumadinho,0.633,0.1666666667,0.1,0,12
Triunfo,0.625,0.1666666667,0.2222222222,0,12
Guabiruba,0.657,0.1666666667,0.1,0,12
Quixeramobim,0.677,0.1666666667,0.2857142857,0,12
Cruz das Almas,0.681,0.1666666667,0.125,0.25,12
Presidente Epitácio,0.628,0.0833333333,0,0,12
Eusébio,0.739,0.1666666667,0,0.3333333333,12
Siderópolis,0.611,0.0833333333,0,0.2,12
Coelho Neto,0.737,0.1666666667,0.1111111111,0,12
Santo Antônio de Pádua,0.592,0.1666666667,0.1,0,12
São Francisco de Paula,0.615,0.0833333333,0,0,12
São Bento,0.712,0.1666666667,0.1666666667,0,12
Presidente Venceslau,0.582,0.1666666667,0.1111111111,0,12
São Joaquim de Bicas,0.709,0.1666666667,0.125,0,12
Surubim,0.675,0.1666666667,0.2,0,12
São João Batista,0.7,0.25,0.2222222222,0,12
Itaituba,0.758,0.1666666667,0,0.1428571429,12
Timbaúba,0.678,0.1666666667,0.1111111111,0,12
Tianguá,0.732,0.0833333333,0,0,12
Jacobina,0.682,0.1666666667,0.125,0,12
Maracaju,0.715,0.1666666667,0.1,0,12
São Marcos,0.588,0.1666666667,0.1,0,12
Urupês,0.558,0.3636363636,0.125,0.6666666667,11
Tupã,0.562,0.0909090909,0.1111111111,0,11
Turvo,0.624,0.1818181818,0.125,0,11
Dois Irmãos,0.649,0.2727272727,0,0.4,11
Escada,0.709,0.1818181818,0,0.2,11
Redenção,0.751,0.0909090909,0.1111111111,0,11
Bom Jesus do Itabapoana,0.59,0.1818181818,0.1666666667,0,11
Capixaba,0.751,0.0909090909,0,0,11
Cerro Largo,0.558,0.3636363636,0.2222222222,0.5,11
Bom Jesus da Lapa,0.723,0.2727272727,0.2222222222,0,11
Machado,0.645,0.0909090909,0,0,11
Mandaguari,0.599,0.1818181818,0.125,0,11
Estância,0.71,0.0909090909,0,0,11
Guariba,0.683,0.0909090909,0,0,11
Pereira Barreto,0.601,0.1818181818,0.125,0,11
Paço do Lumiar,0.748,0.1818181818,0,0.1666666667,11
Realeza,0.61,0.0909090909,0,0,11
Sarzedo,0.711,0.0909090909,0,0,11
Crissiumal,0.526,0.1818181818,0.125,0.3333333333,11
Pinheiral,0.629,0.2727272727,0.3,0,11
Sena Madureira,0.789,0.2727272727,0.2857142857,0,11
Três Marias,0.663,0.1818181818,0.1,0,11
Boa Vista do Incra,0.591,0.1818181818,0.1428571429,0,11
Rio Negrinho,0.677,0.0909090909,0,0,11
Conceição do Coité,0.698,0.0909090909,0,0,11
Itaú de Minas,0.595,0.0909090909,0,0,11
Nova Europa,0.663,0.0909090909,0,0,11
Andaraí,0.725,0.3636363636,0.5714285714,0,11
Arroio dos Ratos,0.592,0.1818181818,0.1111111111,0,11
Carapebus,0.643,0.1818181818,0.1,0,11
Barcarena,0.781,0.0909090909,0,0,11
Barra de São Francisco,0.645,0.0909090909,0,0,11
Campos Novos,0.653,0.0909090909,0,0,11
Monte Alegre,0.743,0.0909090909,0,0,11
Piratini,0.535,0.1818181818,0.2,0,11
Balneário Arroio do Silva,0.566,0.0909090909,0,0,11
Espera Feliz,0.647,0.0909090909,0.125,0,11
Tauá,0.653,0.1818181818,0.2,0,11
Piripiri,0.67,0.0909090909,0,0,11
Piracaia,0.621,0.0909090909,0,0,11
Matozinhos,0.671,0.1818181818,0,0.3333333333,11
Salinas,0.648,0.1818181818,0.2,0,11
Lagoinha,0.57,0.3,0.2222222222,0,10
Balneário Barra do Sul,0.525,0.1,0,0,10
Campo Verde,0.734,0.1,0,0,10
Resplendor,0.6,0.2,0.1111111111,1,10
Rio Largo,0.719,0.2,0,0.3333333333,10
Tambaú,0.611,0.1,0,0,10
Santo Augusto,0.579,0.1,0,0,10
Alegre,0.611,0.1,0,0,10
Cametá,0.786,0.1,0,0,10
Palmitos,0.572,0.2,0.25,0,10
Rio Pardo,0.572,0.3,0.25,0,10
Xambrê,0.564,0.2,0.1428571429,0,10
Cidelândia,0.738,0.1,0,0,10
Ibiporã,0.625,0.2,0.1428571429,0.3333333333,10
Massaranduba,0.618,0.2,0.125,0,10
Cornélio Procópio,0.586,0.2,0.125,0,10
Laranjal Paulista,0.612,0.2,0,0.5,10
Piratininga,0.599,0.2,0.1111111111,0,10
Piraju,0.59,0.2,0,0.25,10
Paraisópolis,0.611,0.3,0.2,0.2,10
Ceará-Mirim,0.72,0.1,0,0,10
João Pinheiro,0.678,0.2,0.2222222222,0,10
Conchal,0.677,0.2,0.125,0,10
Palmeira,0.657,0.2,0,0.5,10
Arroio Grande,0.579,0.2,0,0.25,10
Monte Sião,0.632,0.2,0.125,0.5,10
Monte Mor,0.687,0.3,0,0.5,10
São Miguel Arcanjo,0.66,0.2,0.1428571429,0,10
Arcos,0.614,0.2,0.125,0,10
Marilândia,0.601,0.4,0.375,0.5,10
Ribeira do Pombal,0.683,0.1,0,0,10
Miracatu,0.665,0.2,0.1111111111,0,10
Bom Jesus,0.756,0.1,0,0,10
Areal,0.627,0.1,0.1428571429,0,10
Pirenópolis,0.648,0.2,0.125,0,10
Santa Rosa de Viterbo,0.611,0.3,0.125,0.5,10
Rolim de Moura,0.709,0.2,0.1428571429,0,10
União dos Palmares,0.729,0.2,0.1428571429,0,10
Luz,0.603,0.1,0,0,10
Limoeiro,0.656,0.1,0,0,10
Serrinha,0.714,0.1,0,0,10
Pilar,0.729,0.1,0,0,10
Lajedo,0.68,0.1,0,0,10
Senhor do Bonfim,0.677,0.1,0,0.25,10
São Joaquim da Barra,0.63,0.1,0,0,10
Canavieiras,0.68,0.2,0.1666666667,0,10
Borborema,0.594,0.3,0.25,0,10
Nova Cruz,0.69,0.2,0.2,0,10
Ribeirão,0.707,0.1111111111,0,0,9
Ceres,0.612,0.1111111111,0.1428571429,0,9
Catu,0.691,0.2222222222,0.1666666667,0,9
José Bonifácio,0.623,0.1111111111,0,0,9
Nova Esperança do Sudoeste,0.613,0.2222222222,0.1428571429,0.5,9
Bady Bassitt,0.622,0.3333333333,0.1428571429,0.5,9
Seara,0.617,0.2222222222,0.1428571429,0,9
São José da Bela Vista,0.679,0.1111111111,0,0,9
Ouro Fino,0.588,0.1111111111,0,0,9
Areia,0.682,0.3333333333,0.25,0,9
Imbituva,0.688,0.1111111111,0,0,9
Quirinópolis,0.643,0.1111111111,0,0,9
Nova Era,0.632,0.2222222222,0.1666666667,0,9
Acari,0.63,0.1111111111,0,0,9
Rancharia,0.6,0.2222222222,0.2,0,9
Rio Paranaíba,0.647,0.2222222222,0.1666666667,0,9
Almenara,0.656,0.1111111111,0,0,9
Governador Celso Ramos,0.614,0.2222222222,0.25,0,9
Palmital,0.571,0.2222222222,0,0.3333333333,9
Sapé,0.678,0.1111111111,0,0.2,9
Schroeder,0.694,0.1111111111,0,0,9
Barra do Ribeiro,0.584,0.3333333333,0.3333333333,0.3333333333,9
Marechal Deodoro,0.732,0.3333333333,0.4,0,9
Serafina Corrêa,0.611,0.1111111111,0,0,9
São José do Norte,0.583,0.1111111111,0,0,9
Sertão,0.52,0.1111111111,0,0,9
Fundão,0.64,0.4444444444,0.1666666667,0.6666666667,9
Baixo Guandu,0.625,0.1111111111,0,0,9
Araçoiaba da Serra,0.619,0.1111111111,0,0,9
Bom Jesus dos Perdões,0.668,0.1111111111,0.1666666667,0,9
Palmeiras de Goiás,0.649,0.2222222222,0.2857142857,0,9
Pombal,0.634,0.1111111111,0,0,9
Nova Santa Rita,0.666,0.2222222222,0.1666666667,0,9
Moreno,0.686,0.1111111111,0,0,9
Cambará,0.6,0.1111111111,0,0,9
Antonina,0.618,0.4444444444,0.4285714286,0,9
Castelo,0.611,0.2222222222,0.1666666667,0,9
Igarassu,0.696,0.1111111111,0.1666666667,0,9
Areiópolis,0.698,0.2222222222,0.125,0,9
Colinas,0.748,0.2222222222,0.1666666667,0,9
Caraúbas,0.65,0.1111111111,0,0,9
Araripina,0.728,0.2222222222,0,0.25,9
Taperoá,0.736,0.1111111111,0,0,9
Sidrolândia,0.697,0.1111111111,0,0,9
Cabreúva,0.704,0.25,0,0.3333333333,8
Taquarituba,0.629,0.5,0.5,0.5,8
São Francisco,0.714,0.125,0,0,8
Eldorado,0.678,0.25,0.25,0,8
Colina,0.618,0.125,0,0,8
São Gotardo,0.673,0.25,0,0.5,8
Iracemápolis,0.649,0.25,0.1666666667,0,8
Niquelândia,0.676,0.125,0.2,0,8
São Miguel do Oeste,0.62,0.125,0,0,8
Conselheiro Pena,0.621,0.125,0,0,8
Itaberaba,0.697,0.125,0,0,8
São Bento do Una,0.706,0.125,0,0,8
Lontras,0.649,0.375,0.1428571429,1,8
Bariri,0.598,0.125,0.1666666667,0,8
Lago da Pedra,0.737,0.125,0,0.25,8
Esperança,0.672,0.25,0.1666666667,0,8
Sananduva,0.538,0.25,0,1,8
Itá,0.6,0.375,0.5,0,8
Viseu,0.792,0.125,0,0,8
Correia Pinto,0.654,0.125,0,0,8
Pedro Canário,0.705,0.25,0,0.3333333333,8
Toritama,0.784,0.125,0,0,8
Água Boa,0.71,0.125,0,0,8
Mirandópolis,0.594,0.25,0.1428571429,0,8
Itapissuma,0.727,0.25,0,0.25,8
Júlio de Castilhos,0.597,0.125,0,0,8
Afonso Cláudio,0.633,0.25,0.1428571429,0,8
Floresta,0.733,0.25,0.3333333333,0,8
Bom Jesus do Norte,0.612,0.5,0.6,0.3333333333,8
Capelinha,0.727,0.125,0,0,8
Tabatinga,0.813,0.375,0.3333333333,0,8
Mateus Leme,0.655,0.125,0,0.5,8
Camocim,0.724,0.125,0.1428571429,0,8
Ibiá,0.632,0.125,0,0,8
Estrela do Sul,0.618,0.125,0.2,0,8
Ibaiti,0.637,0.125,0,0,8
Salto de Pirapora,0.643,0.125,0,0,8
Muzambinho,0.593,0.25,0.2,0,8
Santa Rita do Passa Quatro,0.543,0.125,0.1428571429,0,8
Guaçuí,0.637,0.25,0.4,0,8
Cruzília,0.6,0.125,0,0,8
Extremoz,0.713,0.125,0,0,8
Manga,0.699,0.375,0.4,0.3333333333,8
Visconde do Rio Branco,0.629,0.125,0.1666666667,0,8
