MUNICIPIO,Y,X,W1,W2,N
Ituiutaba,0.6,0.2,0.0833333333,0.25,20
Lençóis Paulista,0.648,0.2,0.2,0.2,20
Sapucaia,0.607,0.15,0.1428571429,0,20
Taguatinga,0.696,0.05,0,0,20
São Luiz Gonzaga,0.591,0.15,0.1428571429,0,20
Catalão,0.663,0.1,0.1818181818,0,20
Caratinga,0.645,0.3,0.5,0,20
Unaí,0.675,0.1,0.0909090909,0,20
Goiatuba,0.627,0.2,0.2,0,20
Timbó,0.621,0.1,0,0.0833333333,20
Iguaba Grande,0.577,0.3157894737,0.3571428571,0,19
São José do Rio Pardo,0.592,0.1052631579,0,0.125,19
Barra Velha,0.627,0.1052631579,0.0833333333,0,19
São Lourenço do Sul,0.557,0.1578947368,0.1428571429,0,19
Xangri-lá,0.658,0.1578947368,0.125,0.0909090909,19
Sorriso,0.741,0.2105263158,0.0625,0.6666666667,19
Parobé,0.674,0.1578947368,0.0714285714,0.2,19
Cristalina,0.731,0.1578947368,0.2222222222,0.1,19
Formiga,0.59,0.0526315789,0,0,19
Aparecida,0.621,0.2105263158,0.2727272727,0,19
Gurupi,0.71,0.1578947368,0.375,0,19
Alagoinhas,0.681,0.1578947368,0.1666666667,0.1428571429,19
Guarabira,0.679,0.0526315789,0.1111111111,0,19
Bayeux,0.702,0.1052631579,0,0.1111111111,19
Valparaíso,0.667,0.2105263158,0.0625,0.6666666667,19
Carlos Barbosa,0.594,0.2222222222,0.1666666667,0.1666666667,18
Mafra,0.643,0.1666666667,0.1538461538,0,18
Formosa,0.722,0.1111111111,0.0833333333,0,18
Nova Bréscia,0.501,0.1111111111,0.1538461538,0,18
Santo Antônio de Jesus,0.699,0.1111111111,0.1111111111,0.1111111111,18
Jataí,0.67,0.1111111111,0.1,0,18
Campo Largo,0.666,0.1666666667,0.1111111111,0.2222222222,18
Tapes,0.589,0.2222222222,0.2,0.125,18
Guaporé,0.591,0.1666666667,0.0714285714,0.25,18
Seropédica,0.658,0.3333333333,0.1818181818,0.4285714286,18
Gravatá,0.676,0.1111111111,0,0.1111111111,18
São Gonçalo do Amarante,0.727,0.1666666667,0.4,0,18
Tijucas,0.662,0.0555555556,0,0.0909090909,18
Cachoeiras de Macacu,0.636,0.1666666667,0.1,0.125,18
Guadalupe,0.694,0.0588235294,0,0,17
Candelária,0.577,0.1764705882,0.25,0,17
Maranguape,0.717,0.1764705882,0.2,0,17
Paracatu,0.707,0.2352941176,0.3,0,17
Ubá,0.644,0.2941176471,0.1818181818,0.3333333333,17
Boa Viagem,0.665,0.2352941176,0.25,0.2222222222,17
Ipanema,0.605,0.0588235294,0,0.25,17
Itupeva,0.697,0.1764705882,0.1818181818,0.1666666667,17
Currais Novos,0.64,0.0588235294,0,0,17
Itaqui,0.641,0.1176470588,0,0.25,17
Imbé,0.575,0.2352941176,0.1,0.4285714286,17
Mundo Novo,0.701,0.1176470588,0,0.1428571429,17
Araguari,0.609,0.1176470588,0.1111111111,0,17
Estância Velha,0.635,0.1176470588,0,0.1111111111,17
Mococa,0.603,0.1176470588,0.1,0,17
Rio Verde,0.713,0.1176470588,0.1111111111,0,17
Santo Antônio da Patrulha,0.572,0.0588235294,0,0,17
Bombinhas,0.664,0.0588235294,0.0909090909,0,17
Bebedouro,0.608,0.1176470588,0.1,0,17
Pomerode,0.62,0.2941176471,0.2222222222,0.375,17
Ariquemes,0.73,0.0625,0,0,16
Embu-Guaçu,0.677,0.125,0.0909090909,0,16
Fernandópolis,0.567,0.1875,0.125,0.125,16
Ponta Porã,0.707,0.1875,0.0909090909,0.2,16
Miguel Pereira,0.562,0.0625,0,0,16
Eunápolis,0.718,0.125,0,0.1428571429,16
Casimiro de Abreu,0.651,0.125,0.2,0,16
Novo Brasil,0.555,0.25,0,0.3333333333,16
Laranjeiras,0.758,0.1875,0.1666666667,0.25,16
Adamantina,0.548,0.125,0,0.125,16
Almirante Tamandaré,0.714,0.1875,0.1818181818,0,16
Piúma,0.652,0.1875,0,0.2222222222,16
Dom Pedrito,0.578,0.125,0,0.3333333333,16
Paulo Afonso,0.69,0.125,0.1111111111,0,16
Espírito Santo do Pinhal,0.593,0.125,0.0833333333,0,16
Andradina,0.584,0.0625,0,0,16
Santo Antônio da Platina,0.627,0.125,0.0909090909,0,16
Palmeira das Missões,0.618,0.125,0.0714285714,0,16
Santa Cruz do Capibaribe,0.761,0.0625,0,0,16
Planaltina,0.761,0.125,0,0.1428571429,16
Belo Jardim,0.681,0.0625,0.1111111111,0,16
Mairiporã,0.653,0.25,0.3333333333,0.1,16
Santa Cruz das Palmeiras,0.662,0.25,0.2222222222,0.1428571429,16
Trindade,0.688,0.125,0.0769230769,0,16
Não-Me-Toque,0.594,0.0625,0,0,16
Jales,0.565,0.125,0.0833333333,0,16
Ipiranga,0.69,0.0625,0,0,16
Porto Nacional,0.724,0.0625,0,0,16
Ilha Solteira,0.576,0.2,0.1111111111,0.1666666667,15
Taquaritinga,0.613,0.0666666667,0,0,15
Olímpia,0.604,0.1333333333,0.1111111111,0,15
São Roque,0.62,0.2,0.2222222222,0,15
Rio Negro,0.659,0.4,0.1666666667,0.5555555556,15
Itatiaia,0.644,0.1333333333,0,0.125,15
Pirapora,0.682,0.2,0.1,0.2,15
São Fidélis,0.583,0.0666666667,0,0,15
Esmeraldas,0.681,0.2,0.1666666667,0.1111111111,15
Marechal Cândido Rondon,0.617,0.0666666667,0,0,15
Porto União,0.631,0.1333333333,0.0909090909,0,15
Vitória de Santo Antão,0.683,0.1333333333,0,0.1428571429,15
Tiradentes,0.626,0.2666666667,0,0.3333333333,15
Concórdia,0.615,0.2666666667,0.1818181818,0.25,15
Mangaratiba,0.62,0.0666666667,0,0,15
Veranópolis,0.562,0.2666666667,0.3,0,15
Guará,0.667,0.2,0,0.5,15
Frederico Westphalen,0.61,0.1333333333,0,0.2,15
Carmo do Rio Verde,0.63,0.0666666667,0.0909090909,0,15
Paraíso do Tocantins,0.713,0.1333333333,0.1,0.2,15
Campo Limpo Paulista,0.663,0.2,0.1818181818,0,15
Pompéia,0.61,0.2,0.1818181818,0.25,15
Cachoeira Paulista,0.624,0.1333333333,0.1,0,15
Paragominas,0.803,0.0666666667,0,0,15
Camboriú,0.717,0.0666666667,0,0,15
Encantado,0.562,0.2666666667,0.3333333333,0,15
Telêmaco Borba,0.668,0.1333333333,0.1428571429,0,15
Goianésia,0.674,0.0666666667,0,0,15
Garça,0.602,0.0714285714,0,0,14
Orlândia,0.626,0.1428571429,0.1111111111,0,14
Capinzal,0.662,0.2142857143,0.2222222222,0.2,14
Macau,0.654,0.3571428571,0.2222222222,0.4,14
Santo Antônio do Monte,0.645,0.0714285714,0,0,14
Palotina,0.627,0.1428571429,0,0.1428571429,14
Charqueadas,0.65,0.1428571429,0.0909090909,0,14
Janaúba,0.701,0.0714285714,0,0,14
Rio Brilhante,0.719,0.2142857143,0.1666666667,0,14
São Mateus do Sul,0.671,0.2142857143,0.0909090909,0.3333333333,14
Lagoa da Prata,0.652,0.2142857143,0.1666666667,0,14
Canguçu,0.568,0.2142857143,0.125,0.1666666667,14
Cidreira,0.538,0.0714285714,0,0,14
Soledade,0.609,0.0714285714,0,0,14
Igrejinha,0.651,0.0714285714,0,0,14
Aracruz,0.699,0.1428571429,0.125,0.1666666667,14
Xanxerê,0.651,0.1428571429,0.1,0,14
Tangará da Serra,0.705,0.1428571429,0,0.2,14
Sacramento,0.631,0.1428571429,0.1,0,14
Itapira,0.589,0.0714285714,0,0,14
Ituporanga,0.649,0.2142857143,0.3333333333,0,14
Campo Belo,0.591,0.3571428571,0.25,0.3333333333,14
Penedo,0.713,0.0714285714,0,0,14
Nova Prata,0.603,0.2142857143,0.1666666667,0,14
Monte Carmelo,0.642,0.0769230769,0,0,13
Altamira,0.757,0.1538461538,0,0.125,13
Nova Venécia,0.654,0.3076923077,0.1666666667,0.2857142857,13
Jacupiranga,0.654,0.3076923077,0.2222222222,0.25,13
Russas,0.692,0.3846153846,0.125,0.6,13
Andradas,0.599,0.0769230769,0,0,13
Marituba,0.772,0.2307692308,0.3,0,13
Curitibanos,0.651,0.1538461538,0.2222222222,0,13
Quissamã,0.644,0.1538461538,0.0833333333,1,13
Cajati,0.687,0.0769230769,0,0,13
Estrela,0.591,0.1538461538,0,0.3333333333,13
Horizontina,0.582,0.2307692308,0.2222222222,0,13
Timon,0.733,0.0769230769,0,0,13
Itapetinga,0.698,0.3076923077,0,0.4285714286,13
Nova Petrópolis,0.57,0.1538461538,0.0833333333,0,13
Brás Pires,0.579,0.0769230769,0,0,13
Vista Alegre,0.553,0.1538461538,0.125,0,13
Paty do Alferes,0.627,0.1538461538,0,0.1428571429,13
Piraquara,0.728,0.0769230769,0,0,13
Naviraí,0.695,0.0769230769,0,0,13
Irecê,0.715,0.1538461538,0.4,0,13
Pesqueira,0.671,0.2307692308,0.25,0,13
Bom Despacho,0.623,0.3076923077,0.4285714286,0.1666666667,13
Senador Canedo,0.747,0.1538461538,0.25,0.1111111111,13
Apodi,0.661,0.1538461538,0,0.0909090909,13
Balsas,0.78,0.0769230769,0,0,13
Morro da Fumaça,0.668,0.3333333333,0.25,0.25,12
Marcelino Ramos,0.522,0.0833333333,0,0,12
Cruzeiro do Oeste,0.602,0.3333333333,0.3,0.5,12
Jaraguá,0.682,0.0833333333,0,0,12
Japeri,0.703,0.1666666667,0.1111111111,0,12
São José de Ribamar,0.757,0.1666666667,0.1,0,12
Mirassol,0.597,0.0833333333,0,0,12
São Manuel,0.632,0.1666666667,0.1428571429,0,12
Braço do Norte,0.67,0.0833333333,0.1111111111,0,12
Boa Esperança,0.624,0.0833333333,0,0,12
Fazenda Rio Grande,0.724,0.25,0.2,0.1428571429,12
Cláudio,0.665,0.0833333333,0,0,12
Barra dos Coqueiros,0.725,0.1666666667,0,0.5,12
Rosário do Sul,0.573,0.0833333333,0,0,12
Itapuí,0.638,0.3333333333,0.3333333333,0,12
Três Coroas,0.659,0.25,0,0.3333333333,12
Salgueiro,0.714,0.25,0.3333333333,0.1666666667,12
Morrinhos,0.62,0.1666666667,0,0.2,12
Guapimirim,0.666,0.0833333333,0,0,12
Alagoinha,0.661,0.1666666667,0.125,0,12
Mineiros,0.691,0.1666666667,0.1428571429,0.2,12
Novo Horizonte,0.6,0.25,0.2,0,12
São Cristóvão,0.727,0.3333333333,0,0.375,12
Medianeira,0.646,0.25,0.2,0,12
Pedreira,0.63,0.0833333333,0,0,12
Carmo,0.603,0.0833333333,0,0,12
Itamaraju,0.694,0.0833333333,0,0,12
Cabedelo,0.691,0.25,0.2,0.1428571429,12
Xaxim,0.637,0.1666666667,0,0.2,12
Itacoatiara,0.77,0.25,0.2857142857,0.2,12
Pedro Leopoldo,0.635,0.0833333333,0,0,12
Cajazeiras,0.663,0.0833333333,0,0,12
Carpina,0.677,0.0833333333,0,0,12
Macaíba,0.711,0.1666666667,0,0.1666666667,12
Palmares,0.707,0.1666666667,0,0.1428571429,12
Caeté,0.624,0.2727272727,0,0.4,11
Uruaçu,0.653,0.0909090909,0.1,0,11
Porto Feliz,0.636,0.2727272727,0.3333333333,0,11
Cidade Ocidental,0.755,0.1818181818,0.1666666667,0,11
Barão de Cocais,0.666,0.4545454545,0.5,0.3333333333,11
Guaramirim,0.708,0.2727272727,0.375,0,11
Itaiópolis,0.668,0.4545454545,0.5,0.4,11
Nova Viçosa,0.723,0.1818181818,0.1111111111,0,11
Três de Maio,0.558,0.1818181818,0.25,0,11
Três Pontas,0.642,0.0909090909,0,0,11
Ibirama,0.636,0.0909090909,0,0,11
Santana do Paraíso,0.7,0.1818181818,0,0.1666666667,11
Jaguaruna,0.595,0.1818181818,0.125,0,11
Bonito,0.697,0.0909090909,0,0,11
Monte Alto,0.588,0.1818181818,0.125,0,11
Butiá,0.606,0.1818181818,0.1111111111,0,11
Mairinque,0.655,0.0909090909,0,0.125,11
Barbalha,0.709,0.0909090909,0,0,11
Tapejara,0.619,0.1818181818,0.1111111111,0,11
Cáceres,0.696,0.0909090909,0,0,11
Pariquera-Açu,0.652,0.0909090909,0,0,11
Santa Fé do Sul,0.566,0.0909090909,0,0,11
Bom Jardim,0.618,0.1818181818,0.25,0,11
Pinheiros,0.671,0.2727272727,0.25,0.3333333333,11
Sengés,0.696,0.1818181818,0.125,0,11
Aquiraz,0.713,0.2727272727,0.1666666667,0.2,11
Cordeiro,0.604,0.1818181818,0.1428571429,0,11
Miracema,0.607,0.0909090909,0,0,11
Ivoti,0.619,0.1818181818,0.1,0,11
Orleans,0.633,0.3636363636,0.2857142857,0.25,11
Barra Bonita,0.586,0.0909090909,0,0,11
Cantagalo,0.675,0.1818181818,0.1111111111,0,11
São João Nepomuceno,0.579,0.0909090909,0,0,11
Alta Floresta,0.682,0.0909090909,0,0,11
Açu,0.689,0.2727272727,0.3333333333,0.125,11
Presidente Venceslau,0.582,0.1818181818,0.125,0,11
Três Passos,0.551,0.2727272727,0.2,0,11
Bragança,0.762,0.1818181818,0.125,0.3333333333,11
Inhumas,0.633,0.0909090909,0,0,11
Várzea Paulista,0.684,0.1818181818,0.2,0,11
Flores da Cunha,0.59,0.1818181818,0.2,0,11
Pau dos Ferros,0.662,0.0909090909,0,0,11
Brumado,0.661,0.1818181818,0.1666666667,0,11
Oeiras,0.69,0.2,0,0.25,10
Ipojuca,0.758,0.4,0,0.3333333333,10
Santa Rita do Sapucaí,0.651,0.2,0,0.25,10
São João da Barra,0.612,0.3,0.1111111111,1,10
Porteirinha,0.659,0.3,0.3333333333,0,10
Guaratuba,0.638,0.3,0.4,0,10
Goiana,0.692,0.2,0,0.1428571429,10
Pitangui,0.647,0.1,0,0,10
Simões Filho,0.742,0.1,0,0,10
Sirinhaém,0.76,0.1,0,0,10
Fraiburgo,0.678,0.2,0,0.3333333333,10
Dracena,0.563,0.2,0.1428571429,0,10
Piripiri,0.67,0.2,0.1666666667,0,10
Coelho Neto,0.737,0.1,0.1428571429,0,10
Conceição da Barra,0.699,0.1,0,0,10
Pirajuí,0.625,0.1,0,0,10
Capixaba,0.751,0.1,0,0,10
Frutal,0.629,0.3,0.25,0,10
Bela Vista do Toldo,0.67,0.2,0.1666666667,0,10
Balneário Pinhal,0.547,0.1,0,0,10
Penápolis,0.589,0.1,0.2,0,10
Carangola,0.595,0.1,0,0,10
Vera Cruz,0.592,0.2,0.2857142857,0,10
Pereira Barreto,0.601,0.2,0.2,0,10
São Francisco de Paula,0.615,0.2,0.1666666667,0,10
Tietê,0.624,0.1,0.1111111111,0,10
Candeias,0.715,0.1,0,0,10
Louveira,0.714,0.2,0.1428571429,0,10
Socorro,0.567,0.2,0.1666666667,0,10
Porto Real,0.675,0.2,0.1428571429,0,10
Santa Vitória do Palmar,0.579,0.3,0,0.5,10
Jacarezinho,0.633,0.2,0.125,0,10
Escada,0.709,0.2,0,0.2,10
Floriano,0.687,0.1,0,0,10
Porto Ferreira,0.622,0.2,0,0.1666666667,10
Vargem Grande Paulista,0.676,0.1,0,0,10
Cambé,0.632,0.2,0.2222222222,0,10
Estância,0.71,0.1,0,0,10
Ibirubá,0.57,0.1,0.1111111111,0,10
Rio das Pedras,0.68,0.2,0.25,0,10
Cacoal,0.699,0.2,0.25,0,10
Itaituba,0.758,0.3,0,0.2857142857,10
Quixadá,0.692,0.1,0,0,10
Santo Antônio de Pádua,0.592,0.2,0.125,0,10
Nanuque,0.64,0.2,0.5,0.125,10
Ipiaú,0.673,0.1,0,0,10
Chapadão do Sul,0.728,0.3,0.2857142857,0,10
Eusébio,0.739,0.1111111111,0,0,9
Caçapava do Sul,0.543,0.1111111111,0,0,9
Limoeiro,0.656,0.1111111111,0,0,9
Marmelópolis,0.604,0.1111111111,0,0,9
Siderópolis,0.611,0.1111111111,0,0.2,9
Humaitá,0.785,0.2222222222,0,0.5,9
Leopoldina,0.594,0.2222222222,0.25,0,9
Bom Jesus da Lapa,0.723,0.2222222222,0.1666666667,0.3333333333,9
São Sebastião do Caí,0.597,0.1111111111,0,0,9
Tauá,0.653,0.1111111111,0,0,9
Casa Branca,0.611,0.3333333333,0.1428571429,0.5,9
São Bento,0.712,0.1111111111,0,0,9
Guariba,0.683,0.1111111111,0,0,9
Paço do Lumiar,0.748,0.2222222222,0,0.1666666667,9
São Joaquim de Bicas,0.709,0.1111111111,0,0,9
Guararema,0.648,0.1111111111,0,0,9
Dois Vizinhos,0.653,0.3333333333,0.5,0,9
Açailândia,0.762,0.1111111111,0,0,9
Senhor do Bonfim,0.677,0.1111111111,0,0.2,9
Lucas do Rio Verde,0.781,0.2222222222,0.2,0,9
Canindé,0.69,0.1111111111,0.1428571429,0,9
Barra de São Francisco,0.645,0.1111111111,0,0,9
Andaraí,0.725,0.5555555556,0.8,0,9
Igarassu,0.696,0.1111111111,0.1666666667,0,9
Tanguá,0.658,0.2222222222,0.1428571429,0,9
Cerro Largo,0.558,0.5555555556,0.4285714286,0.5,9
Nova Andradina,0.674,0.2222222222,0,0.1428571429,9
Rio Negrinho,0.677,0.1111111111,0,0,9
Capanema,0.725,0.1111111111,0.2,0,9
Presidente Epitácio,0.628,0.1111111111,0,0,9
Tremembé,0.66,0.2222222222,0.25,0,9
Feliz,0.576,0.3333333333,0.375,0,9
Bandeirantes,0.609,0.2222222222,0,0.25,9
Itapipoca,0.729,0.1111111111,0,0,9
Conceição do Coité,0.698,0.1111111111,0,0,9
Quaraí,0.586,0.2222222222,0.125,0,9
Itabaiana,0.712,0.1111111111,0,0,9
Crateús,0.647,0.1111111111,0,0,9
Nova Cruz,0.69,0.2222222222,0.6666666667,0,9
Taquari,0.586,0.125,0,0,8
Surubim,0.675,0.375,0.3333333333,0,8
Piraju,0.59,0.125,0,0.3333333333,8
Nova Europa,0.663,0.125,0,0,8
Lontras,0.649,0.375,0.1666666667,0.5,8
Piratini,0.535,0.125,0,0,8
Novo Gama,0.771,0.25,0,0.3333333333,8
Ibiporã,0.625,0.375,0.2,0.3333333333,8
Agudos,0.649,0.125,0,0,8
Águas Lindas de Goiás,0.793,0.25,0.3333333333,0,8
Palmitos,0.572,0.375,0.3333333333,0,8
Urupês,0.558,0.375,0,0.6666666667,8
Capivari,0.657,0.125,0,0,8
Mandaguari,0.599,0.25,0.25,0,8
Bom Jesus do Itabapoana,0.59,0.375,0.25,0.25,8
Campos Novos,0.653,0.125,0,0,8
Brumadinho,0.633,0.25,0.1666666667,0,8
Santa Cruz do Rio Pardo,0.604,0.125,0,0,8
Três Marias,0.663,0.25,0.1428571429,0,8
Aveiro,0.772,0.125,0,0,8
Castelo,0.611,0.25,0.2,0,8
Nova Era,0.632,0.125,0,0,8
Serrinha,0.714,0.125,0,0,8
Colorado,0.597,0.25,0.2,0,8
Bezerros,0.647,0.375,0.4,0,8
Conchal,0.677,0.125,0,0,8
Ceará-Mirim,0.72,0.125,0,0,8
Giruá,0.558,0.125,0.2,0,8
São Miguel Arcanjo,0.66,0.125,0.2,0,8
Tamandaré,0.746,0.125,0,0,8
Aracati,0.688,0.25,0.3333333333,0,8
Acari,0.63,0.125,0,0,8
Lagoa Vermelha,0.582,0.125,0,0,8
Sertão,0.52,0.125,0,0,8
Nossa Senhora do Socorro,0.744,0.25,0,0.2,8
Itaú de Minas,0.595,0.125,0,0,8
Pederneiras,0.65,0.125,0,0,8
Pacatuba,0.736,0.25,0.25,0,8
Balneário Barra do Sul,0.525,0.125,0,0,8
Tupã,0.562,0.375,0.1666666667,0.5,8
Santa Inês,0.732,0.25,0,0.3333333333,8
Tambaú,0.611,0.25,0.1666666667,0,8
Conselheiro Pena,0.621,0.125,0,0,8
Manhuaçu,0.677,0.125,0,0,8
Areado,0.607,0.25,0.3333333333,0.2,8
São João Batista,0.7,0.25,0.2,0,8
Porto Belo,0.645,0.125,0,0,8
Arroio dos Ratos,0.592,0.25,0.3333333333,0,8
Itapoá,0.585,0.125,0,0.2,8
Ivaiporã,0.587,0.125,0.1666666667,0,8
Canaã dos Carajás,0.795,0.25,0,0.5,8
Vila Maria,0.519,0.125,0,0,8
Timbaúba,0.678,0.25,0.2,0,8
Guanambi,0.671,0.125,0,0,8
Jacobina,0.682,0.125,0,0,8
Pinheiral,0.629,0.2857142857,0.4,0,7
Sena Madureira,0.789,0.1428571429,0,0.2,7
Taquarituba,0.629,0.5714285714,0.75,0,7
Sapé,0.678,0.2857142857,0,0.2,7
Forquilha,0.698,0.2857142857,0.2,0,7
Tabatinga,0.813,0.4285714286,0.5,0,7
Nova Mutum,0.781,0.1428571429,0,0,7
Nova Veneza,0.632,0.4285714286,0.4,0.5,7
Palmital,0.571,0.4285714286,0,0.5,7
Xambrê,0.564,0.2857142857,0.2,0,7
Areal,0.627,0.4285714286,0.2,0.5,7
Iporá,0.585,0.2857142857,0.1666666667,0,7
Cambuí,0.593,0.1428571429,0,0,7
Itapecerica,0.567,0.2857142857,0.2,0,7
Palmares do Sul,0.541,0.2857142857,0.2,0.5,7
Bom Jesus do Norte,0.612,0.4285714286,0.6,0,7
Reserva,0.692,0.2857142857,0,0.5,7
Antonina,0.618,0.2857142857,0.4,0,7
Quixeramobim,0.677,0.1428571429,0,0,7
Caraúbas,0.65,0.2857142857,0.3333333333,0,7
Eldorado,0.678,0.2857142857,0.3333333333,0,7
Teutônia,0.614,0.1428571429,0,0,7
Cidelândia,0.738,0.1428571429,0,0,7
Barcarena,0.781,0.1428571429,0,0,7
Arcoverde,0.685,0.2857142857,0.3333333333,0,7
Marilândia,0.601,0.4285714286,0.4,0.5,7
Pinhalzinho,0.657,0.2857142857,0.2,0,7
São Joaquim da Barra,0.63,0.2857142857,0.3333333333,0,7
Estrela do Sul,0.618,0.2857142857,0.25,0,7
Machado,0.645,0.1428571429,0,0,7
Rio Largo,0.719,0.2857142857,0,0.3333333333,7
Baixo Guandu,0.625,0.2857142857,0.25,0,7
Rancharia,0.6,0.2857142857,0.25,0,7
Araçoiaba da Serra,0.619,0.1428571429,0,0,7
Santa Helena de Goiás,0.645,0.1428571429,0.25,0,7
Alegre,0.611,0.1428571429,0,0,7
João Pinheiro,0.678,0.2857142857,0.1666666667,0,7
Laranjal Paulista,0.612,0.2857142857,0.2,0.5,7
Nova Santa Rita,0.666,0.1428571429,0,0,7
Itápolis,0.596,0.1428571429,0,0,7
Lagoinha,0.57,0.2857142857,0.25,0,7
Campo Verde,0.734,0.1428571429,0,0,7
São Francisco,0.714,0.1428571429,0,0,7
São João Evangelista,0.641,0.1428571429,0,0,7
Monte Alegre,0.743,0.1428571429,0.25,0,7
Cornélio Procópio,0.586,0.2857142857,0.25,0,7
Lago da Pedra,0.737,0.2857142857,0.3333333333,0.25,7
Ouro Fino,0.588,0.1428571429,0,0,7
Espumoso,0.577,0.1428571429,0,0,7
Paraguaçu Paulista,0.629,0.1428571429,0,0,7
Mandaguaçu,0.63,0.2857142857,0.25,0,7
Realeza,0.61,0.1428571429,0,0,7
Pedro Canário,0.705,0.2857142857,0.25,0.3333333333,7
Cerquilho,0.637,0.4285714286,0.2,1,7
Condado,0.691,0.1428571429,0,0,7
Salinas,0.648,0.2857142857,0.3333333333,0,7
Colinas,0.748,0.2857142857,0.25,0,7
Borborema,0.594,0.2857142857,0.2,0,7
Espera Feliz,0.647,0.1428571429,0,0,7
Manga,0.699,0.4285714286,0.25,0.3333333333,7
Araripina,0.728,0.2857142857,0,0.25,7
Canavieiras,0.68,0.2857142857,0.25,0,7
Chapadinha,0.749,0.1428571429,1,0,7
Triunfo,0.625,0.3333333333,0,0.3333333333,6
Itaparica,0.685,0.1666666667,0,0,6
Guabiruba,0.657,0.3333333333,0.2,0,6
Fundão,0.64,0.3333333333,0.3333333333,0.3333333333,6
Luz,0.603,0.1666666667,0,0,6
Artur Nogueira,0.67,0.1666666667,0,0,6
Rio Pardo,0.572,0.1666666667,0.25,0,6
Extremoz,0.713,0.3333333333,0.3333333333,0,6
Capivari de Baixo,0.637,0.1666666667,0,0,6
Itá,0.6,0.5,0.3333333333,0.3333333333,6
Boa Vista do Incra,0.591,0.1666666667,0,0,6
Correia Pinto,0.654,0.1666666667,0,0,6
Pendências,0.676,0.1666666667,0,0.2,6
Camanducaia,0.639,0.1666666667,0,0,6
Altinópolis,0.605,0.1666666667,0,0,6
São Gabriel da Palha,0.663,0.1666666667,0,0,6
São João,0.703,0.1666666667,0.25,0,6
Tianguá,0.732,0.1666666667,0,0,6
Balneário Arroio do Silva,0.566,0.1666666667,0,0,6
Almenara,0.656,0.1666666667,0,0,6
Cunha Porã,0.568,0.1666666667,0,0,6
Óleo,0.548,0.3333333333,0.25,0.5,6
Viseu,0.792,0.1666666667,0,0,6
Bom Jesus,0.756,0.1666666667,0,0,6
Piratininga,0.599,0.3333333333,0.2,0,6
Mantena,0.62,0.1666666667,0.2,0,6
Queluz,0.665,0.1666666667,0.3333333333,0,6
Limoeiro do Norte,0.663,0.1666666667,0,0,6
São José da Bela Vista,0.679,0.1666666667,0,0,6
Fernando de Noronha,0.692,0.3333333333,0,0.5,6
Santa Rita do Passa Quatro,0.543,0.5,0.4,0,6
Pilar,0.729,0.1666666667,0,0,6
Brodowski,0.628,0.1666666667,0,0,6
Rio Grande da Serra,0.697,0.1666666667,0,0,6
Governador Celso Ramos,0.614,0.3333333333,0,0.5,6
Colina,0.618,0.1666666667,0,0,6
Mutum,0.633,0.1666666667,0,0,6
São Raimundo Nonato,0.709,0.1666666667,1,0,6
Bariri,0.598,0.5,0.3333333333,0.3333333333,6
Euclides da Cunha,0.677,0.3333333333,0,0.25,6
Paraty,0.67,0.3333333333,0.25,0,6
Sarzedo,0.711,0.1666666667,0,0,6
Herval d'Oeste,0.63,0.3333333333,0.3333333333,0,6
Crissiumal,0.526,0.3333333333,0.3333333333,0.3333333333,6
Miracatu,0.665,0.3333333333,0.2,0,6
Pedreiras,0.7,0.1666666667,0,0,6
Iacanga,0.623,0.3333333333,0.3333333333,0.3333333333,6
São Marcos,0.588,0.1666666667,0.25,0,6
Nísia Floresta,0.719,0.3333333333,0,0.3333333333,6
Santa Cecília,0.707,0.5,0.75,0,6
Mateus Leme,0.655,0.3333333333,0,0.5,6
São José do Norte,0.583,0.1666666667,0,0,6
Resplendor,0.6,0.3333333333,0,0.5,6
Bady Bassitt,0.622,0.5,0.25,0.5,6
Taió,0.624,0.3333333333,0.25,0.5,6
Pirenópolis,0.648,0.3333333333,0.2,0,6
Icó,0.672,0.3333333333,0.3333333333,0,6
Areia,0.682,0.3333333333,0.4,0,6
Águas de Lindóia,0.593,0.3333333333,0,0.5,6
Gravatal,0.601,0.3333333333,0,0.3333333333,6
São Pedro,0.598,0.1666666667,0,0,6
Floresta,0.733,0.5,0.5,0.25,6
Itaberaba,0.697,0.1666666667,0,0,6
Siqueira Campos,0.619,0.3333333333,0.2,0,6
Dois Irmãos,0.649,0.5,0,0.5,6
Prado,0.718,0.5,0.5,0.5,6
Glória de Dourados,0.605,0.3333333333,0.3333333333,0,6
Mirandópolis,0.594,0.3333333333,0.2,0,6
Serrana,0.699,0.1666666667,0,0,6
Picuí,0.66,0.1666666667,0,0,6
Guaraciaba,0.558,0.1666666667,0,0.25,6
Matozinhos,0.671,0.1666666667,0,0.3333333333,6
Santo Augusto,0.579,0.1666666667,0,0,6
Moreno,0.686,0.1666666667,0,0,6
Rolim de Moura,0.709,0.1666666667,0,0,6
Aquidauana,0.665,0.1666666667,0,0,6
Areiópolis,0.698,0.3333333333,0.2,0,6
Capelinha,0.727,0.1666666667,0,0,6
Ituverava,0.606,0.1666666667,0,0,6
Morro do Chapéu,0.7,0.1666666667,0,0,6
Visconde do Rio Branco,0.629,0.1666666667,0,0,6
Cafelândia,0.682,0.1666666667,0,0,6
União dos Palmares,0.729,0.1666666667,0,0,6
Maracaju,0.715,0.3333333333,0.25,0,6
