MUNICIPIO,Y,X,W1,W2,N
Campo Largo,0.666,0.125,0,0.2222222222,24
Piedade,0.632,0.125,0.1052631579,0,24
Caldas Novas,0.684,0.0416666667,0.0909090909,0,24
Candelária,0.577,0.1739130435,0.2142857143,0,23
Charqueadas,0.65,0.1304347826,0.0526315789,0.25,23
Ituiutaba,0.6,0.1739130435,0.1875,0.1428571429,23
Guararapes,0.59,0.1304347826,0.0909090909,0.0833333333,23
Parobé,0.674,0.0869565217,0.0625,0,23
Indaial,0.666,0.0869565217,0,0.1666666667,23
São Lourenço do Sul,0.557,0.1304347826,0.1111111111,0,23
São Gonçalo do Amarante,0.727,0.0869565217,0.1,0,23
Lençóis Paulista,0.648,0.2608695652,0.2222222222,0.4,23
Sapucaia,0.607,0.0869565217,0.0555555556,0,23
Bayeux,0.702,0.0869565217,0.0714285714,0.1111111111,23
Santo Antônio da Patrulha,0.572,0.1739130435,0.15,0,23
Monte Carmelo,0.642,0.1304347826,0.1666666667,0,23
São Luiz Gonzaga,0.591,0.1304347826,0.1176470588,0,23
Taguatinga,0.696,0.0434782609,0,0,23
Guará,0.667,0.1818181818,0.0588235294,0.4,22
Não-Me-Toque,0.594,0.0909090909,0.0555555556,0,22
Canoinhas,0.651,0.0909090909,0.0714285714,0,22
Bebedouro,0.608,0.1363636364,0.1333333333,0,22
Irati,0.636,0.2272727273,0.1111111111,0.5,22
Rolândia,0.626,0.0909090909,0.0588235294,0,22
Pará de Minas,0.648,0.0909090909,0,0.1111111111,22
Itabirito,0.648,0.0909090909,0.0666666667,0,22
Alagoinhas,0.681,0.1363636364,0.1333333333,0,22
Paraíso do Tocantins,0.713,0.0909090909,0.0526315789,0,22
São José do Rio Pardo,0.592,0.1428571429,0.0666666667,0.1666666667,21
Tijucas,0.662,0.0952380952,0,0.1111111111,21
Iguape,0.606,0.0952380952,0,0.2,21
Planaltina,0.761,0.1904761905,0.1428571429,0.1428571429,21
Gravatá,0.676,0.1428571429,0.1,0.0909090909,21
Barra Velha,0.627,0.1428571429,0.0714285714,0.1428571429,21
Braga,0.58,0.0476190476,0,0,21
Ubá,0.644,0.1904761905,0.0625,0.4,21
Portão,0.641,0.1428571429,0.1764705882,0,21
Belo Jardim,0.681,0.1428571429,0.1428571429,0,21
Ariquemes,0.73,0.0476190476,0,0,21
Imbé,0.575,0.2380952381,0.125,0.4,21
Forquilhinha,0.691,0.4285714286,0.3333333333,0.5,21
Cristalina,0.731,0.1904761905,0.1666666667,0.2222222222,21
Santo Antônio de Jesus,0.699,0.1428571429,0.1666666667,0.1111111111,21
Araguari,0.609,0.0952380952,0.0769230769,0,21
Vitória de Santo Antão,0.683,0.1904761905,0.1428571429,0.1428571429,21
Cachoeiras de Macacu,0.636,0.0476190476,0,0,21
Nova Bréscia,0.501,0.05,0.0769230769,0,20
Casimiro de Abreu,0.651,0.15,0.1428571429,0,20
Dom Pedrito,0.578,0.15,0.1176470588,0.3333333333,20
Formosa,0.722,0.05,0.0625,0,20
São Roque,0.62,0.2,0.2307692308,0,20
Tiradentes,0.626,0.1,0,0.2222222222,20
Itaqui,0.641,0.15,0.125,0.25,20
Mafra,0.643,0.15,0.1333333333,0,20
Francisco Morato,0.722,0.1,0,0.1428571429,20
Adamantina,0.548,0.15,0.0769230769,0.1428571429,20
Laranjeiras,0.758,0.15,0.1764705882,0,20
Canguçu,0.568,0.1578947368,0.1428571429,0,19
Sorriso,0.741,0.2105263158,0.0588235294,1,19
Concórdia,0.615,0.2631578947,0.1875,0.3333333333,19
Telêmaco Borba,0.668,0.1052631579,0.0833333333,0,19
Pirapora,0.682,0.2105263158,0.1428571429,0.2,19
Rio Verde,0.713,0.0526315789,0,0,19
Mairiporã,0.653,0.2105263158,0.2727272727,0,19
Estância Velha,0.635,0.1052631579,0,0.1111111111,19
Xanxerê,0.651,0.1578947368,0.2142857143,0,19
Macau,0.654,0.2105263158,0.1538461538,0.1666666667,19
Olímpia,0.604,0.1052631579,0.0769230769,0,19
Jataí,0.67,0.0526315789,0,0,19
Mundo Novo,0.701,0.1578947368,0.0769230769,0.1666666667,19
Pedro Leopoldo,0.635,0.1666666667,0.1538461538,0,18
Mangaratiba,0.62,0.0555555556,0,0,18
Encantado,0.562,0.1666666667,0.1666666667,0,18
Marmelópolis,0.604,0.0555555556,0,0,18
Veranópolis,0.562,0.2777777778,0.2857142857,0,18
Maranguape,0.717,0.1111111111,0.0909090909,0,18
Ivoti,0.619,0.1111111111,0.0588235294,0,18
Nova Prata,0.603,0.0555555556,0,0,18
Jales,0.565,0.1111111111,0.0666666667,0,18
Carmo do Rio Verde,0.63,0.0555555556,0,0,18
Paracatu,0.707,0.1666666667,0.2727272727,0,18
Frederico Westphalen,0.61,0.0555555556,0,0.25,18
Pomerode,0.62,0.2777777778,0.2,0.375,18
Embu-Guaçu,0.677,0.1111111111,0.0769230769,0,18
Taquaritinga,0.613,0.0555555556,0,0,18
Santa Cruz das Palmeiras,0.662,0.2222222222,0.25,0.1666666667,18
Camboriú,0.717,0.1111111111,0.0625,0,18
Bombinhas,0.664,0.0555555556,0.0909090909,0,18
Novo Brasil,0.555,0.1666666667,0,0.2857142857,18
Apodi,0.661,0.1111111111,0,0.1,18
Naviraí,0.695,0.0588235294,0,0,17
Espírito Santo do Pinhal,0.593,0.1176470588,0.0833333333,0,17
Itatiaia,0.644,0.1764705882,0.1,0.1428571429,17
Guaratuba,0.638,0.2941176471,0.2727272727,0.1666666667,17
Palmeira das Missões,0.618,0.1176470588,0.0625,0,17
Aracruz,0.699,0.1764705882,0.1818181818,0.1666666667,17
Gurupi,0.71,0.1176470588,0.2857142857,0,17
Vila Rica,0.741,0.1764705882,0.0714285714,0.3333333333,17
Guadalupe,0.694,0.0588235294,0,0,17
Cidreira,0.538,0.0588235294,0,0,17
Balneário Pinhal,0.547,0.0588235294,0,0,17
Guaporé,0.591,0.0588235294,0.0714285714,0,17
Paulo Afonso,0.69,0.1176470588,0.1,0,17
Jacupiranga,0.654,0.2352941176,0.2307692308,0,17
Tapes,0.589,0.1764705882,0.2222222222,0,17
Itapira,0.589,0.0588235294,0,0,17
Piraquara,0.728,0.0588235294,0,0,17
Cocal do Sul,0.626,0.0588235294,0,0,17
Pompéia,0.61,0.1764705882,0.1538461538,0.25,17
Iguatu,0.657,0.1176470588,0.1666666667,0.0909090909,17
Eunápolis,0.718,0.1764705882,0.1,0.1428571429,17
Irecê,0.715,0.2352941176,0.3636363636,0,17
Três de Maio,0.558,0.1875,0.2307692308,0,16
Porto Nacional,0.724,0.125,0.1,0,16
Santo Antônio do Monte,0.645,0.0625,0,0,16
Itupeva,0.697,0.1875,0.2222222222,0.1428571429,16
Currais Novos,0.64,0.0625,0,0,16
Ipanema,0.605,0.0625,0,0,16
Esmeraldas,0.681,0.125,0.1666666667,0,16
Garça,0.602,0.0625,0,0,16
Senador Canedo,0.747,0.1875,0.1111111111,0.1428571429,16
Piúma,0.652,0.125,0,0.2,16
Campo Belo,0.591,0.125,0.0909090909,0,16
Almirante Tamandaré,0.714,0.1875,0.1818181818,0,16
Boa Viagem,0.665,0.125,0.125,0,16
Bom Jardim,0.618,0.0625,0,0,16
Rosário do Sul,0.573,0.125,0.0769230769,0,16
Mococa,0.603,0.0625,0,0,16
São Manuel,0.632,0.125,0.0909090909,0,16
Sacramento,0.631,0.0625,0.0769230769,0,16
Ipiranga,0.69,0.0625,0,0,16
Santa Cruz do Capibaribe,0.761,0.0625,0,0,16
Orlândia,0.626,0.125,0.0909090909,0,16
Timon,0.733,0.0625,0,0,16
Lucas do Rio Verde,0.781,0.125,0.0833333333,0,16
Paragominas,0.803,0.0625,0,0,16
Balsas,0.78,0.125,0.1,0,16
São Mateus do Sul,0.671,0.125,0.0714285714,0,16
Arcoverde,0.685,0.2666666667,0.2727272727,0,15
Paraguaçu Paulista,0.629,0.1333333333,0.25,0,15
Porto Feliz,0.636,0.2,0.3,0,15
Janaúba,0.701,0.0666666667,0,0,15
Itapuí,0.638,0.2666666667,0.2727272727,0,15
Medianeira,0.646,0.1333333333,0.0769230769,0,15
Horizontina,0.582,0.2,0.1666666667,0,15
Cidade Ocidental,0.755,0.1333333333,0.0909090909,0,15
Cajati,0.687,0.0666666667,0,0,15
Frutal,0.629,0.2,0.1538461538,0,15
Fernandópolis,0.567,0.2,0.125,0.1428571429,15
Butiá,0.606,0.1333333333,0.0769230769,0,15
Cachoeira Paulista,0.624,0.1333333333,0.1111111111,0,15
Flores da Cunha,0.59,0.2,0.1428571429,0,15
Nova Petrópolis,0.57,0.1333333333,0.0769230769,0,15
Tietê,0.624,0.0666666667,0,0,15
Estrela,0.591,0.0666666667,0,0,15
Trindade,0.688,0.1333333333,0.0833333333,0,15
Igrejinha,0.651,0.0666666667,0,0,15
Guapimirim,0.666,0.1333333333,0.1,0,15
São Fidélis,0.583,0.0666666667,0,0,15
Várzea Paulista,0.684,0.1333333333,0.1111111111,0,15
Itacoatiara,0.77,0.3571428571,0.4,0,14
Lagoa da Prata,0.652,0.0714285714,0,0,14
Monte Alto,0.588,0.1428571429,0.1111111111,0,14
Altamira,0.757,0.1428571429,0,0.1428571429,14
Rio Negro,0.659,0.3571428571,0.1666666667,0.5,14
Vargem Grande Paulista,0.676,0.0714285714,0,0,14
Miguel Pereira,0.562,0.0714285714,0,0,14
Ibirubá,0.57,0.2142857143,0.1666666667,0.5,14
Russas,0.692,0.2857142857,0.1428571429,0.2857142857,14
Itapetinga,0.698,0.2857142857,0.125,0.3333333333,14
Santa Rita do Sapucaí,0.651,0.1428571429,0,0.25,14
Marechal Cândido Rondon,0.617,0.0714285714,0,0,14
Porto União,0.631,0.2142857143,0.1818181818,0,14
Andradas,0.599,0.1428571429,0.0909090909,0,14
Fraiburgo,0.678,0.1428571429,0,0.5,14
Campo Limpo Paulista,0.663,0.1428571429,0.1111111111,0,14
Cabedelo,0.691,0.1428571429,0.1428571429,0.1428571429,14
Três Coroas,0.659,0.2142857143,0.125,0.3333333333,14
Carmo,0.603,0.0714285714,0,0,14
Bom Despacho,0.623,0.2857142857,0.375,0.1666666667,14
Santana do Paraíso,0.7,0.1428571429,0,0.1428571429,14
Itamaraju,0.694,0.0714285714,0,0,14
Tangará da Serra,0.705,0.1428571429,0.0909090909,0,14
Santo Antônio da Platina,0.627,0.0714285714,0,0,14
Caeté,0.624,0.2142857143,0.1111111111,0.2,14
Goianésia,0.674,0.0714285714,0.1428571429,0,14
Macaíba,0.711,0.1428571429,0,0.1666666667,14
Porteirinha,0.659,0.2857142857,0.3,0,14
Barra Bonita,0.586,0.1428571429,0.1,0,14
Soledade,0.609,0.0714285714,0,0,14
Mineiros,0.691,0.1428571429,0.1111111111,0.2,14
Três Passos,0.551,0.1428571429,0.0769230769,0,14
Penedo,0.713,0.0714285714,0,0,14
Cordeiro,0.604,0.0769230769,0,0,13
Barbalha,0.709,0.0769230769,0,0,13
Alagoinha,0.661,0.0769230769,0,0,13
Cajazeiras,0.663,0.0769230769,0,0,13
Orleans,0.633,0.3076923077,0.2222222222,0.25,13
Açu,0.689,0.2307692308,0.3333333333,0.1428571429,13
Ipojuca,0.758,0.1538461538,0,0.2222222222,13
Conceição da Barra,0.699,0.0769230769,0,0,13
São José de Ribamar,0.757,0.2307692308,0.0909090909,0.5,13
Palotina,0.627,0.1538461538,0,0.1428571429,13
Oeiras,0.69,0.2307692308,0,0.4,13
Bonito,0.697,0.0769230769,0,0,13
Capinzal,0.662,0.3076923077,0.25,0.2,13
Boa Esperança,0.624,0.1538461538,0.125,0,13
Ituporanga,0.649,0.1538461538,0.1666666667,0,13
Fazenda Rio Grande,0.724,0.2307692308,0.125,0.2,13
Aracati,0.688,0.0769230769,0,0,13
Penápolis,0.589,0.0769230769,0.1428571429,0,13
Vista Alegre,0.553,0.1538461538,0.1428571429,0,13
Primavera do Leste,0.737,0.2307692308,0.1666666667,0,13
Louveira,0.714,0.1538461538,0.1,0,13
Novo Horizonte,0.6,0.2307692308,0.2,0,13
Paty do Alferes,0.627,0.1538461538,0,0.1666666667,13
Cantagalo,0.675,0.1538461538,0.1,0.3333333333,13
Guaramirim,0.708,0.1538461538,0.2,0,13
Palmares,0.707,0.1538461538,0,0.1428571429,13
Teutônia,0.614,0.0769230769,0.1,0,13
Brás Pires,0.579,0.0769230769,0,0,13
Cambé,0.632,0.1538461538,0.1818181818,0,13
Japeri,0.703,0.2307692308,0.1818181818,0,13
Pederneiras,0.65,0.1538461538,0.1111111111,0.25,13
São Cristóvão,0.727,0.3076923077,0.1666666667,0.4285714286,13
Nova Viçosa,0.723,0.1538461538,0.0909090909,0,13
Alta Floresta,0.682,0.0769230769,0,0,13
Salgueiro,0.714,0.1538461538,0.125,0,13
Nova Andradina,0.674,0.1538461538,0,0.1428571429,13
Pariquera-Açu,0.652,0.0833333333,0,0,12
Jacarezinho,0.633,0.0833333333,0,0,12
Ilha Solteira,0.576,0.25,0,0.3333333333,12
Nova Venécia,0.654,0.1666666667,0,0.1428571429,12
Vera Cruz,0.592,0.0833333333,0,0,12
Braço do Norte,0.67,0.1666666667,0.1111111111,0,12
Tapejara,0.619,0.1666666667,0.1,0,12
Santa Vitória do Palmar,0.579,0.25,0.25,0.25,12
Itaiópolis,0.668,0.5,0.4285714286,0.4,12
Bela Vista do Toldo,0.67,0.0833333333,0,0,12
São João Nepomuceno,0.579,0.0833333333,0,0,12
Aveiro,0.772,0.1666666667,0.1111111111,0,12
São Sebastião do Caí,0.597,0.0833333333,0,0,12
Rio Brilhante,0.719,0.0833333333,0,0,12
Jaguaruna,0.595,0.1666666667,0.1111111111,0,12
Feliz,0.576,0.4166666667,0.3,0.5,12
Humaitá,0.785,0.1666666667,0,0.5,12
Rio das Pedras,0.68,0.1666666667,0.1428571429,0,12
Cáceres,0.696,0.0833333333,0,0,12
Dois Vizinhos,0.653,0.3333333333,0.4444444444,0,12
Tremembé,0.66,0.0833333333,0,0,12
Xaxim,0.637,0.0833333333,0,0.25,12
Candeias,0.715,0.0833333333,0,0,12
Pinheiros,0.671,0.1666666667,0.1111111111,0.3333333333,12
Águas Lindas de Goiás,0.793,0.1666666667,0.125,0,12
Curitibanos,0.651,0.1666666667,0.125,0,12
São João da Barra,0.612,0.1666666667,0,1,12
Porto Ferreira,0.622,0.0833333333,0,0,12
Dracena,0.563,0.1666666667,0.1111111111,0,12
Floriano,0.687,0.0833333333,0,0,12
Presidente Venceslau,0.582,0.1666666667,0.1111111111,0,12
Chapadão do Sul,0.728,0.25,0.2222222222,0,12
Quixadá,0.692,0.0833333333,0,0,12
Novo Gama,0.771,0.2727272727,0.2857142857,0,11
Ibirama,0.636,0.0909090909,0,0,11
Miracema,0.607,0.0909090909,0,0,11
Bragança,0.762,0.2727272727,0.1111111111,0.5,11
Barão de Cocais,0.666,0.1818181818,0.25,0,11
Jaraguá,0.682,0.0909090909,0,0,11
Escada,0.709,0.1818181818,0,0.2,11
Lagoa Vermelha,0.582,0.0909090909,0,0,11
Mandaguari,0.599,0.1818181818,0.125,0,11
Bezerros,0.647,0.2727272727,0.25,0,11
Pedreira,0.63,0.0909090909,0.125,0,11
Itapipoca,0.729,0.0909090909,0,0,11
Santo Antônio de Pádua,0.592,0.1818181818,0.1111111111,0,11
Pirajuí,0.625,0.0909090909,0,0,11
Quissamã,0.644,0.1818181818,0,1,11
Presidente Epitácio,0.628,0.0909090909,0,0,11
Pesqueira,0.671,0.0909090909,0.125,0,11
Sengés,0.696,0.0909090909,0,0,11
Capanema,0.725,0.1818181818,0.25,0,11
Inhumas,0.633,0.0909090909,0,0,11
Mairinque,0.655,0.1818181818,0,0.125,11
Areado,0.607,0.0909090909,0.1666666667,0,11
Açailândia,0.762,0.0909090909,0,0,11
Pau dos Ferros,0.662,0.0909090909,0,0,11
Três Pontas,0.642,0.0909090909,0,0,11
Mirassol,0.597,0.0909090909,0,0,11
Morrinhos,0.62,0.1818181818,0,0.2,11
Uruaçu,0.653,0.0909090909,0,0,11
Marcelino Ramos,0.522,0.0909090909,0,0,11
São Marcos,0.588,0.1818181818,0.1111111111,0,11
Carpina,0.677,0.0909090909,0,0,11
Guanambi,0.671,0.0909090909,0,0,11
Itabaiana,0.712,0.0909090909,0,0,11
Morro da Fumaça,0.668,0.4,0.2857142857,0.3333333333,10
Sena Madureira,0.789,0.2,0.3333333333,0,10
Barra dos Coqueiros,0.725,0.2,0,0.5,10
Pitangui,0.647,0.1,0,0,10
Sirinhaém,0.76,0.1,0,0,10
Manhuaçu,0.677,0.2,0,0.25,10
Tamandaré,0.746,0.2,0.1428571429,0,10
Santa Inês,0.732,0.2,0,0.3333333333,10
Estância,0.71,0.1,0,0,10
Guariba,0.683,0.1,0,0,10
Coelho Neto,0.737,0.1,0.1428571429,0,10
São Bento,0.712,0.2,0.25,0,10
Palmares do Sul,0.541,0.3,0.25,0.5,10
Conchal,0.677,0.2,0.125,0,10
Boa Vista do Incra,0.591,0.2,0.1666666667,0,10
Rio Negrinho,0.677,0.1,0,0,10
Capixaba,0.751,0.1,0,0,10
Ivaiporã,0.587,0.2,0.2222222222,0,10
Cacoal,0.699,0.1,0,0,10
Andaraí,0.725,0.4,0.6666666667,0,10
Nanuque,0.64,0.2,0.25,0.1666666667,10
Socorro,0.567,0.2,0.2,0,10
Tambaú,0.611,0.1,0,0,10
Simões Filho,0.742,0.2,0.125,0,10
Guabiruba,0.657,0.1,0.125,0,10
Pinhalzinho,0.657,0.2,0.125,0,10
Marituba,0.772,0.2,0.2857142857,0,10
Areal,0.627,0.1,0.1428571429,0,10
Tanguá,0.658,0.2,0.125,0,10
São Francisco de Paula,0.615,0.1,0,0,10
São João Batista,0.7,0.3,0.2857142857,0,10
Santa Fé do Sul,0.566,0.1,0,0,10
Mendes,0.565,0.2,0.1111111111,0,10
Casa Branca,0.611,0.2,0.125,0.5,10
Itápolis,0.596,0.1,0,0,10
Aquiraz,0.713,0.3,0.2,0.2,10
Leopoldina,0.594,0.2,0.1666666667,0,10
Bandeirantes,0.609,0.2,0,0.25,10
Nossa Senhora do Socorro,0.744,0.2,0,0.2,10
São Joaquim de Bicas,0.709,0.1,0,0,10
Surubim,0.675,0.2,0.25,0,10
Canindé,0.69,0.1,0,0,10
Cláudio,0.665,0.1,0,0,10
Ipiaú,0.673,0.1,0,0,10
Guararema,0.648,0.1,0,0,10
Santa Helena de Goiás,0.645,0.2,0.1666666667,0,10
Nova Cruz,0.69,0.2,0.2,0,10
Maracaju,0.715,0.2,0.125,0,10
Rio Pardo,0.572,0.2222222222,0.2857142857,0,9
Piratini,0.535,0.2222222222,0.25,0,9
Palmitos,0.572,0.2222222222,0.2857142857,0,9
Forquilha,0.698,0.2222222222,0.1428571429,0,9
Canaã dos Carajás,0.795,0.2222222222,0.1428571429,0.5,9
Cidelândia,0.738,0.1111111111,0,0,9
Nova Veneza,0.632,0.2222222222,0.1428571429,0.5,9
São Gabriel da Palha,0.663,0.1111111111,0,0,9
Três Marias,0.663,0.1111111111,0,0,9
Espumoso,0.577,0.1111111111,0,0,9
Pereira Barreto,0.601,0.1111111111,0,0,9
Porto Belo,0.645,0.1111111111,0,0,9
Sarzedo,0.711,0.1111111111,0,0,9
Pinheiral,0.629,0.2222222222,0.25,0,9
Colorado,0.597,0.2222222222,0.2,0,9
Águas de Lindóia,0.593,0.2222222222,0,0.3333333333,9
Goiana,0.692,0.1111111111,0,0.1428571429,9
Antonina,0.618,0.3333333333,0.4285714286,0,9
Crissiumal,0.526,0.3333333333,0.1666666667,0.3333333333,9
São Miguel Arcanjo,0.66,0.2222222222,0.1666666667,0,9
Realeza,0.61,0.1111111111,0,0,9
Vila Maria,0.519,0.1111111111,0,0,9
Barcarena,0.781,0.1111111111,0,0,9
Ceará-Mirim,0.72,0.1111111111,0,0,9
Cametá,0.786,0.1111111111,0,0,9
Sertão,0.52,0.1111111111,0,0,9
Eusébio,0.739,0.2222222222,0,0.3333333333,9
Resplendor,0.6,0.3333333333,0.125,1,9
Cerquilho,0.637,0.4444444444,0.375,1,9
Porto Real,0.675,0.1111111111,0,0,9
Marilândia,0.601,0.3333333333,0.2857142857,0.5,9
Piraju,0.59,0.2222222222,0,0.25,9
Araçoiaba da Serra,0.619,0.1111111111,0,0,9
Iporá,0.585,0.2222222222,0.125,0,9
Rolim de Moura,0.709,0.1111111111,0,0,9
Taquari,0.586,0.1111111111,0,0,9
Limoeiro,0.656,0.1111111111,0,0,9
Turvo,0.624,0.2222222222,0.1428571429,0,9
Brumadinho,0.633,0.2222222222,0.1428571429,0,9
Piripiri,0.67,0.1111111111,0,0,9
Giruá,0.558,0.2222222222,0.3333333333,0,9
Itaituba,0.758,0.2222222222,0,0.1666666667,9
Matozinhos,0.671,0.2222222222,0,0.3333333333,9
Borborema,0.594,0.3333333333,0.2857142857,0,9
Jacobina,0.682,0.2222222222,0.2,0,9
Bacabal,0.721,0.2222222222,0.125,0,9
São Joaquim da Barra,0.63,0.1111111111,0,0,9
Colinas,0.748,0.2222222222,0.1666666667,0,9
Taperoá,0.736,0.1111111111,0,0,9
Crateús,0.647,0.1111111111,0,0,9
Lagoinha,0.57,0.25,0.1428571429,0,8
São João,0.703,0.25,0.1666666667,0,8
Campo Verde,0.734,0.125,0,0,8
Colina,0.618,0.125,0,0,8
Pacatuba,0.736,0.375,0.5,0,8
Cambuí,0.593,0.125,0,0,8
Redenção,0.751,0.125,0.1428571429,0,8
Capivari,0.657,0.125,0,0,8
Mirandópolis,0.594,0.25,0.1428571429,0,8
Visconde do Rio Branco,0.629,0.125,0.1666666667,0,8
Lago da Pedra,0.737,0.125,0,0.25,8
Paço do Lumiar,0.748,0.25,0,0.2,8
São José da Bela Vista,0.679,0.125,0,0,8
Serrinha,0.714,0.125,0,0,8
Acari,0.63,0.125,0,0,8
Rio Paranaíba,0.647,0.25,0.2,0,8
Bom Jesus da Lapa,0.723,0.25,0.1666666667,0,8
Itapoá,0.585,0.25,0.3333333333,0.2,8
Capivari de Baixo,0.637,0.125,0,0,8
Castelo,0.611,0.25,0.2,0,8
Almenara,0.656,0.125,0,0,8
Monte Mor,0.687,0.375,0,0.5,8
Cruzeiro do Oeste,0.602,0.25,0.1428571429,0,8
Cerro Largo,0.558,0.375,0.3333333333,0.5,8
Capelinha,0.727,0.125,0,0,8
Fernando de Noronha,0.692,0.125,0,0.5,8
Carangola,0.595,0.125,0,0,8
Machado,0.645,0.125,0,0,8
São José do Norte,0.583,0.125,0,0,8
Rio Largo,0.719,0.25,0,0.3333333333,8
Baixo Guandu,0.625,0.125,0,0,8
Estrela do Sul,0.618,0.125,0.2,0,8
Seara,0.617,0.25,0.1666666667,0,8
Piracaia,0.621,0.125,0,0,8
Tauá,0.653,0.125,0,0,8
Dois Irmãos,0.649,0.375,0,0.4,8
Alegre,0.611,0.125,0,0,8
Triunfo,0.625,0.25,0.4,0,8
Floresta,0.733,0.25,0.3333333333,0,8
Quaraí,0.586,0.25,0.1428571429,0,8
Rio Verde de Mato Grosso,0.645,0.125,0,0,8
Siderópolis,0.611,0.125,0,0.25,8
Tupã,0.562,0.125,0.1666666667,0,8
Piratininga,0.599,0.25,0.1428571429,0,8
Caçapava do Sul,0.543,0.125,0,0,8
Laranjal Paulista,0.612,0.25,0,0.5,8
Pilar,0.729,0.125,0,0,8
Arroio dos Ratos,0.592,0.125,0.1666666667,0,8
Conceição do Coité,0.698,0.125,0,0,8
Quixeramobim,0.677,0.125,0,0,8
Pendências,0.676,0.25,0.3333333333,0.2,8
Timbaúba,0.678,0.25,0.2,0,8
Arcos,0.614,0.125,0.1666666667,0,8
Espera Feliz,0.647,0.125,0,0,8
Monte Alegre,0.743,0.125,0,0,8
Salinas,0.648,0.25,0.2857142857,0,8
Tianguá,0.732,0.125,0,0,8
Canavieiras,0.68,0.25,0.25,0,8
Cruz das Almas,0.681,0.25,0,0.25,8
Sidrolândia,0.697,0.125,0,0,8
Brumado,0.661,0.125,0,0,8
Balneário Barra do Sul,0.525,0.1428571429,0,0,7
Taquarituba,0.629,0.5714285714,0.6,0.5,7
Barra do Bugres,0.73,0.1428571429,0,0,7
Altos,0.687,0.1428571429,0.25,0,7
Correia Pinto,0.654,0.1428571429,0,0,7
Fundão,0.64,0.2857142857,0,0.5,7
Xambrê,0.564,0.1428571429,0,0,7
Palmital,0.571,0.2857142857,0,0.3333333333,7
Lontras,0.649,0.4285714286,0.1666666667,1,7
Bariri,0.598,0.1428571429,0.2,0,7
Cornélio Procópio,0.586,0.1428571429,0,0,7
Ouro Fino,0.588,0.1428571429,0,0,7
Esperança,0.672,0.1428571429,0,0,7
Nova Era,0.632,0.2857142857,0.25,0,7
Porangatu,0.674,0.1428571429,0,0,7
Quirinópolis,0.643,0.1428571429,0,0,7
Bom Jesus do Norte,0.612,0.5714285714,0.75,0.3333333333,7
Rancharia,0.6,0.2857142857,0.3333333333,0,7
Afonso Cláudio,0.633,0.2857142857,0.1666666667,0,7
Lajedo,0.68,0.1428571429,0,0,7
Sapé,0.678,0.1428571429,0,0.2,7
Nova Santa Rita,0.666,0.2857142857,0.25,0,7
Solidão,0.69,0.1428571429,0,0,7
Bom Jesus do Itabapoana,0.59,0.2857142857,0.3333333333,0,7
João Pinheiro,0.678,0.1428571429,0,0,7
Barra de São Francisco,0.645,0.1428571429,0,0,7
Muniz Freire,0.658,0.2857142857,0.1666666667,0,7
Nova Mutum,0.781,0.1428571429,0,0,7
Igarassu,0.696,0.1428571429,0.25,0,7
Areiópolis,0.698,0.2857142857,0.1666666667,0,7
Paraisópolis,0.611,0.4285714286,0.5,0.2,7
Ibiporã,0.625,0.2857142857,0.25,0.3333333333,7
São Simão,0.655,0.1428571429,0,0,7
Palmeiras de Goiás,0.649,0.2857142857,0.4,0,7
Palmeira,0.657,0.1428571429,0,0.5,7
Santo Augusto,0.579,0.1428571429,0,0,7
Marechal Deodoro,0.732,0.2857142857,0.6666666667,0,7
Muzambinho,0.593,0.1428571429,0,0,7
Manhumirim,0.642,0.1428571429,0,0,7
Guaçuí,0.637,0.2857142857,0.5,0,7
União dos Palmares,0.729,0.2857142857,0.25,0,7
Itá,0.6,0.4285714286,0.6,0,7
Mamborê,0.613,0.1428571429,0,0,7
Santa Cruz do Rio Pardo,0.604,0.1428571429,0,0,7
Campos Novos,0.653,0.1428571429,0,0,7
Schroeder,0.694,0.1428571429,0,0,7
Itapecerica,0.567,0.1428571429,0,0,7
Agudos,0.649,0.1428571429,0,0,7
Sananduva,0.538,0.2857142857,0,1,7
Viseu,0.792,0.1428571429,0,0,7
Taió,0.624,0.2857142857,0.25,0,7
Aquidauana,0.665,0.1428571429,0,0,7
Serafina Corrêa,0.611,0.1428571429,0,0,7
Cafelândia,0.682,0.1428571429,0,0,7
Brodowski,0.628,0.1428571429,0,0,7
Tabatinga,0.813,0.4285714286,0.4,0,7
Upanema,0.694,0.1428571429,0.25,0,7
Araruna,0.615,0.1428571429,0,0,7
Nova Europa,0.663,0.1428571429,0,0,7
Bom Jesus,0.756,0.1428571429,0,0,7
Icó,0.672,0.1428571429,0,0.25,7
Condado,0.691,0.1428571429,0,0,7
Itaú de Minas,0.595,0.1428571429,0,0,7
Morro do Chapéu,0.7,0.1428571429,0,0,7
Conselheiro Pena,0.621,0.1428571429,0,0,7
Altinópolis,0.605,0.1428571429,0,0,7
São Paulo do Potengi,0.674,0.1428571429,0,0,7
Capela,0.726,0.1666666667,0,0,6
Venda Nova do Imigrante,0.658,0.1666666667,0,0,6
Cabreúva,0.704,0.3333333333,0,0.3333333333,6
Ribeirão,0.707,0.1666666667,0,0,6
São Francisco,0.714,0.1666666667,0,0,6
Catu,0.691,0.3333333333,0.3333333333,0,6
Mantena,0.62,0.3333333333,0.2,0,6
Santo Antônio de Posse,0.658,0.3333333333,0.2,0,6
